dataset,partition,num_clients,seed,round,client_id,global_l1o_rob,l1o_rob_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_priv,l1o_priv_contribution,l1o_priv_abs_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,l1o_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,l1o_loss_contribution,l1o_acc_contribution,global_l1o_loss,global_l1o_acc,acc_contribution
adult,noniid,20,42,1,10,0.9906715119254784,0.0047026307708055,0.4552505232057121,0.2650113584612663,0.8830574511817173,0.069744955554421,0.8651294715139373,0.026995072744004,,0.8957703997818458,0.060350173122758,0.060350173122758,0.8315078308936431,0.833805476864967,0.375265618359541,0.5175849941383353,0.3853021562099457,-0.0409871935844421,-0.0116695669976456,0.3853021562099457,0.8315078308936431,-0.0116695669976456
adult,noniid,20,42,1,11,0.9906715119254784,0.0040546627085679,0.4552505232057121,0.2605053583839143,0.8830574511817173,0.0676192069948132,0.8651294715139373,0.0398781581614229,,0.8957703997818458,0.0627957411432094,0.0627957411432094,0.8315078308936431,0.833805476864967,0.375265618359541,0.5175849941383353,0.3853021562099457,-0.0365014374256134,-0.0100317330330638,0.3853021562099457,0.8315078308936431,-0.0100317330330638
adult,noniid,20,42,1,12,0.9906715119254784,0.0037670181185381,0.4552505232057121,0.2184116174306362,0.8830574511817173,0.063632341178673,0.8651294715139373,0.0075131917669395,,0.8957703997818458,0.0575393657395715,0.0575393657395715,0.8315078308936431,0.833805476864967,0.375265618359541,0.5175849941383353,0.3853021562099457,-0.0387934744358062,-0.0104411915242093,0.3853021562099457,0.8315078308936431,-0.0104411915242093
adult,noniid,20,42,1,13,0.9906715119254784,0.0043034087419387,0.4552505232057121,0.2310095769796422,0.8830574511817173,0.05859881554092,0.8651294715139373,0.0475311302403056,,0.8957703997818458,0.0584550902260123,0.0584550902260123,0.8315078308936431,0.833805476864967,0.375265618359541,0.5175849941383353,0.3853021562099457,-0.0364826321601867,-0.0079844405773364,0.3853021562099457,0.8315078308936431,-0.0079844405773364
adult,noniid,20,42,1,14,0.9906715119254784,0.003918517760262,0.4552505232057121,0.2664359335400587,0.8830574511817173,0.0665354855544777,0.8651294715139373,0.0449102493913731,,0.8957703997818458,0.0603823287155175,0.0603823287155175,0.8315078308936431,0.833805476864967,0.375265618359541,0.5175849941383353,0.3853021562099457,-0.0386306345462799,-0.0104411915242093,0.3853021562099457,0.8315078308936431,-0.0104411915242093
adult,noniid,20,42,1,15,0.9906715119254784,0.0034353567407103,0.4552505232057121,0.2373393470222079,0.8830574511817173,0.0534028616864171,0.8651294715139373,0.0351663968130089,,0.8957703997818458,0.0561170445632923,0.0561170445632923,0.8315078308936431,0.833805476864967,0.375265618359541,0.5175849941383353,0.3853021562099457,-0.0322717726230621,-0.0074726174634046,0.3853021562099457,0.8315078308936431,-0.0074726174634046
adult,noniid,20,42,1,16,0.9906715119254784,0.0065625959668338,0.4552505232057121,0.3257786322346729,0.8830574511817173,0.1074974141957345,0.8651294715139373,-0.0062551689594521,,0.8957703997818458,0.0797286724633822,0.0797286724633822,0.8315078308936431,0.833805476864967,0.375265618359541,0.5175849941383353,0.3853021562099457,-0.0479139685630798,-0.0097246391647046,0.3853021562099457,0.8315078308936431,-0.0097246391647046
adult,noniid,20,42,1,17,0.9906715119254784,0.0062319582352339,0.4552505232057121,0.3055659040887786,0.8830574511817173,0.0922228273098748,0.8651294715139373,0.0167794616128318,,0.8957703997818458,0.0751826511434443,0.0751826511434443,0.8315078308936431,0.833805476864967,0.375265618359541,0.5175849941383353,0.3853021562099457,-0.0460651218891143,-0.0123861193571501,0.3853021562099457,0.8315078308936431,-0.0123861193571501
adult,noniid,20,42,1,18,0.9906715119254784,0.0034118128774695,0.4552505232057121,0.2320395028473066,0.8830574511817173,0.0566192807398709,0.8651294715139373,0.0335589232256636,,0.8957703997818458,0.0603993512407668,0.0603993512407668,0.8315078308936431,0.833805476864967,0.375265618359541,0.5175849941383353,0.3853021562099457,-0.0334775745868682,-0.0081891698229092,0.3853021562099457,0.8315078308936431,-0.0081891698229092
adult,noniid,20,42,1,19,0.9906715119254784,0.0006704882792506,0.4552505232057121,0.1352358155209468,0.8830574511817173,0.0235824403563209,0.8651294715139373,0.027967710747941,,0.8957703997818458,0.0308418344571794,0.0308418344571794,0.8315078308936431,0.833805476864967,0.375265618359541,0.5175849941383353,0.3853021562099457,-0.0159391462802886,-0.0036851264203091,0.3853021562099457,0.8315078308936431,-0.0036851264203091
adult,noniid,20,42,2,0,0.9885198075545092,0.0030187327259699,0.508392118705911,0.1520328661441267,0.8882044780268091,0.0699841069946242,0.8799927780172163,0.0528427820941421,,0.9252553032461852,0.0394699774377225,0.0394699774377225,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0350961983203887,-0.0074726174634046,0.3544929325580597,0.8416419285494933,-0.0074726174634046
adult,noniid,20,42,2,1,0.9885198075545092,0.0012652267376395,0.508392118705911,0.1215167424265611,0.8882044780268091,0.0521080686547578,0.8799927780172163,0.0392666192966719,,0.9252553032461852,0.0318334182463736,0.0318334182463736,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0292179286479949,-0.0084962636912683,0.3544929325580597,0.8416419285494933,-0.0084962636912683
adult,noniid,20,42,2,2,0.9885198075545092,0.0016030299928344,0.508392118705911,0.1231560878773945,0.8882044780268091,0.0530154637713221,0.8799927780172163,0.0246654008782862,,0.9252553032461852,0.0286958861283423,0.0286958861283423,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0306490659713745,-0.0083938990684819,0.3544929325580597,0.8416419285494933,-0.0083938990684819
adult,noniid,20,42,2,3,0.9885198075545092,0.0069331559013204,0.508392118705911,0.1967787501076902,0.8882044780268091,0.0990086016991617,0.8799927780172163,0.1112534799473496,,0.9252553032461852,0.0634899275054117,0.0634899275054117,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0362697541713714,-0.009827003787491,0.3544929325580597,0.8416419285494933,-0.009827003787491
adult,noniid,20,42,2,4,0.9885198075545092,0.0032408639574162,0.508392118705911,0.1525313790359916,0.8882044780268091,0.0682831016036713,0.8799927780172163,0.0268378198930681,,0.9252553032461852,0.0315516387231027,0.0315516387231027,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0353025496006011,-0.0080868052001228,0.3544929325580597,0.8416419285494933,-0.0080868052001228
adult,noniid,20,42,2,5,0.9885198075545092,0.0013338110349063,0.508392118705911,0.1218233378658579,0.8882044780268091,0.0505671751293846,0.8799927780172163,0.036278815128889,,0.9252553032461852,0.0272610872489902,0.0272610872489902,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0292206108570098,-0.0089057221824138,0.3544929325580597,0.8416419285494933,-0.0089057221824138
adult,noniid,20,42,2,6,0.9885198075545092,0.0028406182823216,0.508392118705911,0.1510597501579128,0.8882044780268091,0.0638691762677058,0.8799927780172163,0.0738738948619086,,0.9252553032461852,0.0334700019619025,0.0334700019619025,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0335201621055603,-0.0071655235950456,0.3544929325580597,0.8416419285494933,-0.0071655235950456
adult,noniid,20,42,2,7,0.9885198075545092,0.0013942061623503,0.508392118705911,0.1209071608238411,0.8882044780268091,0.0505694914805548,0.8799927780172163,0.0373562883667835,,0.9252553032461852,0.0270736322593775,0.0270736322593775,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0307260453701019,-0.0090080868052001,0.3544929325580597,0.8416419285494933,-0.0090080868052001
adult,noniid,20,42,2,8,0.9885198075545092,0.0018937455215477,0.508392118705911,0.1337232046678661,0.8882044780268091,0.0574595016725,0.8799927780172163,0.0294004589453575,,0.9252553032461852,0.0338132651556648,0.0338132651556648,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0309255719184875,-0.0085986283140546,0.3544929325580597,0.8416419285494933,-0.0085986283140546
adult,noniid,20,42,2,9,0.9885198075545092,0.0014371993039206,0.508392118705911,0.1206468436366922,0.8882044780268091,0.0510289799167625,0.8799927780172163,0.0468613495789118,,0.9252553032461852,0.0287640984923986,0.0287640984923986,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0304602086544036,-0.008700992936841,0.3544929325580597,0.8416419285494933,-0.008700992936841
