dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,gtg_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
adult,iid,20,42,3,3,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,4,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,5,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,6,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,-0.0010173895779777,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,7,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0004280702407429,0.3023924529552459,0.8577131743269526,0.0004280702407429
adult,iid,20,42,3,8,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,9,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0004984459189086,0.3023924529552459,0.8577131743269526,0.0004984459189086
adult,iid,20,42,3,10,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,11,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,12,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0088458070393899,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,13,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,14,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,15,0.9837291432081072,0.0,0.8833572110792741,0.0069537890640601,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,16,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,17,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,18,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0070235767813065,0.0070235767813065,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
adult,iid,20,42,3,19,0.9837291432081072,0.0,0.8833572110792741,0.0,0.8117923075300124,0.0,0.8999347691877599,0.0,,0.90844412051997,0.0,0.0,0.8577131743269526,0.7207527975584944,0.6275465013286093,0.6709280303030303,0.3023924529552459,0.0,0.0,0.3023924529552459,0.8577131743269526,0.0
