dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
imdb,noniid,20,42,1,10,0.635514,0.0472267333333333,0.5713237990465714,0.1324480924311641,0.9441555555555556,0.0001107407407407,,0.5128,0.5758865248226951,0.1596539520251671,0.25,0.6919850707054138,0.0,0.0,0.6919850707054138,0.5128,0.0
imdb,noniid,20,42,1,11,0.635514,0.0,0.5713237990465714,0.0,0.9441555555555556,0.0,,0.5128,0.5758865248226951,0.1596539520251671,0.25,0.6919850707054138,0.0,0.0,0.6919850707054138,0.5128,0.0
imdb,noniid,20,42,1,12,0.635514,0.0,0.5713237990465714,0.0,0.9441555555555556,0.0,,0.5128,0.5758865248226951,0.1596539520251671,0.25,0.6919850707054138,0.0,0.0,0.6919850707054138,0.5128,0.0
imdb,noniid,20,42,1,13,0.635514,0.0,0.5713237990465714,0.0,0.9441555555555556,0.0,,0.5128,0.5758865248226951,0.1596539520251671,0.25,0.6919850707054138,0.0,0.0,0.6919850707054138,0.5128,0.0
imdb,noniid,20,42,1,14,0.635514,0.0,0.5713237990465714,0.0,0.9441555555555556,0.0,,0.5128,0.5758865248226951,0.1596539520251671,0.25,0.6919850707054138,0.0,0.0,0.6919850707054138,0.5128,0.0
imdb,noniid,20,42,1,15,0.635514,0.0,0.5713237990465714,0.0,0.9441555555555556,0.0001611111111111,,0.5128,0.5758865248226951,0.1596539520251671,0.25,0.6919850707054138,0.0,0.0,0.6919850707054138,0.5128,0.0
imdb,noniid,20,42,1,16,0.635514,0.0,0.5713237990465714,0.0,0.9441555555555556,0.0,,0.5128,0.5758865248226951,0.1596539520251671,0.25,0.6919850707054138,0.0,0.0,0.6919850707054138,0.5128,0.0
imdb,noniid,20,42,1,17,0.635514,0.0,0.5713237990465714,0.0,0.9441555555555556,0.0,,0.5128,0.5758865248226951,0.1596539520251671,0.25,0.6919850707054138,0.0,0.0,0.6919850707054138,0.5128,0.0
imdb,noniid,20,42,1,18,0.635514,0.0,0.5713237990465714,0.0,0.9441555555555556,0.0,,0.5128,0.5758865248226951,0.1596539520251671,0.25,0.6919850707054138,0.0,0.0,0.6919850707054138,0.5128,0.0
imdb,noniid,20,42,1,19,0.635514,0.0,0.5713237990465714,0.0,0.9441555555555556,0.0,,0.5128,0.5758865248226951,0.1596539520251671,0.25,0.6919850707054138,0.0,0.0,0.6919850707054138,0.5128,0.0
imdb,noniid,20,42,2,0,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,-0.0027611111111111,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,1,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,-0.0039092592592592,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,2,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,-0.0022107407407407,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,3,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,4,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,-0.0157455555555555,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,5,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,6,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,7,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,8,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0020125925925926,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,9,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,10,0.6614439999999999,0.0778099999999999,0.6472503617945007,0.185149448970036,0.852311111111111,0.0,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,11,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0013399999999999,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
