dataset,partition,num_clients,seed,round,client_id,global_l1o_acc,l1o_acc_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_loss,l1o_loss_contribution,global_l1o_priv,l1o_priv_contribution,global_l1o_rob,l1o_rob_contribution,acc_contribution
celeba,noniid,4,107,2,3,0.821,0.0445999999999999,0.7344701583434836,-0.0020058849331778,0.9399425404793916,0.0146297618803729,0.8675281654340019,0.0008084750487873,0.3843125700950622,0.0679509937763214,0.766188888888889,-0.0629999999999999,0.866296,-0.0028,0.0445999999999999
celeba,noniid,4,107,3,0,0.8974,0.0191999999999999,0.6088700690884778,-0.0071627252636059,0.9758939529759372,0.0060290815652819,0.8817396152773906,0.0005444497285951,0.279603898525238,0.0259076356887817,0.738688888888889,-0.077322222222222,0.900498,-0.0019,0.0191999999999999
celeba,noniid,4,107,3,1,0.8974,0.0235999999999999,0.6088700690884778,-0.0473441675789517,0.9758939529759372,0.0076353405022808,0.8817396152773906,-0.0009675462044309,0.279603898525238,0.0349234342575073,0.738688888888889,-0.0649222222222221,0.900498,0.003816,0.0235999999999999
celeba,noniid,4,107,3,2,0.8974,0.0015999999999999,0.6088700690884778,0.075045554687942,0.9758939529759372,-0.0104511787639071,0.8817396152773906,-0.0009708260220731,0.279603898525238,-0.0093258321285247,0.738688888888889,-0.136111111111111,0.900498,0.009386,0.0015999999999999
celeba,noniid,4,107,3,3,0.8974,0.0215999999999999,0.6088700690884778,-0.0268915203154956,0.9758939529759372,0.0081000339780478,0.8817396152773906,0.0023122714377081,0.279603898525238,0.0521754026412963,0.738688888888889,-0.1756999999999999,0.900498,-0.002642,0.0215999999999999
celeba,noniid,4,107,4,0,0.8946,0.0265999999999999,0.6215068186899173,-0.0370185269322025,0.9807184186157144,0.0132804971891576,0.8831072992341626,0.0082930189081487,0.2777960896492004,0.0309660732746124,0.8177000000000001,-0.0094333333333331,0.893478,0.0013739999999999,0.0265999999999999
celeba,noniid,4,107,4,1,0.8946,0.0161999999999999,0.6215068186899173,-0.0178374436051647,0.9807184186157144,-0.0002217545888975,0.8831072992341626,-0.0051509536069793,0.2777960896492004,0.0308968126773834,0.8177000000000001,0.0168777777777777,0.893478,-0.007382,0.0161999999999999
celeba,noniid,4,107,4,2,0.8946,-0.001,0.6215068186899173,0.1188270509364559,0.9807184186157144,-0.0102284444977971,0.8831072992341626,-0.0016120303711113,0.2777960896492004,-0.016999214887619,0.8177000000000001,0.0341444444444445,0.893478,0.0207199999999999,-0.001
celeba,noniid,4,107,4,3,0.8946,0.0125999999999999,0.6215068186899173,0.0137970681230239,0.9807184186157144,-0.0043015587635392,0.8831072992341626,-0.0048656094721133,0.2777960896492004,0.0495343506336212,0.8177000000000001,-0.0220333333333333,0.893478,0.0030799999999999,0.0125999999999999
celeba,noniid,4,107,5,0,0.9046,0.015,0.6159628565111652,-0.0067889420499858,0.977807408296976,0.0041112336425619,0.8832680102986274,0.0052231095951065,0.2575201094150543,0.0128020346164703,0.8684444444444446,0.0371888888888889,0.909848,0.003838,0.015
celeba,noniid,4,107,5,1,0.9046,0.0157999999999999,0.6159628565111652,-0.0433530750819941,0.977807408296976,-0.0031493237569388,0.8832680102986274,-0.0096115056002885,0.2575201094150543,0.030198723077774,0.8684444444444446,0.0052444444444446,0.909848,-0.025866,0.0157999999999999
celeba,noniid,4,107,5,2,0.9046,0.005,0.6159628565111652,0.1121833989744822,0.977807408296976,-0.0086174882775722,0.8832680102986274,-0.0053772610242869,0.2575201094150543,-0.0082023292779922,0.8684444444444446,0.0110666666666667,0.909848,0.0229019999999999,0.005
celeba,noniid,4,107,5,3,0.9046,0.0061999999999999,0.6159628565111652,0.0088836045076032,0.977807408296976,0.005032076159019,0.8832680102986274,-0.0047311369487855,0.2575201094150543,0.0370943844318389,0.8684444444444446,0.0792444444444444,0.909848,-0.000522,0.0061999999999999
celeba,noniid,4,107,6,0,0.9054,0.0171999999999999,0.5964214711729623,-0.0259608751454345,0.9884424068475396,0.0028866787563999,0.8849079191196969,-0.004503189622657,0.2525147795677185,0.0140531063079833,0.7051888888888889,-0.1247444444444445,0.8810439999999999,-0.004358,0.0171999999999999
