dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
celeba,iid,4,123,7,3,,,0.4970594641690263,-0.0255491609572835,,,,,,,0.8590666666666666,0.0811525925925926,0.901588,0.0,
celeba,iid,4,123,8,0,,,0.4886710239651416,0.0188403402659104,,,,,,,0.7552222222222222,0.0,0.904886,0.0519942666666666,
celeba,iid,4,123,8,1,,,0.4886710239651416,-0.0102494393377779,,,,,,,0.7552222222222222,0.0,0.904886,0.0,
celeba,iid,4,123,8,2,,,0.4886710239651416,0.0227766267634498,,,,,,,0.7552222222222222,-0.0126051851851851,0.904886,0.0,
celeba,iid,4,123,8,3,,,0.4886710239651416,0.0,,,,,,,0.7552222222222222,0.0082344444444444,0.904886,0.0,
celeba,iid,4,123,9,0,,,0.4500548847420417,-0.0533728560723979,,,,,,,0.8408666666666667,0.0309340740740741,0.892882,0.0113317333333333,
celeba,iid,4,123,9,1,,,0.4500548847420417,0.0446644994317972,,,,,,,0.8408666666666667,0.0,0.892882,0.0,
celeba,iid,4,123,9,2,,,0.4500548847420417,0.0239587366656068,,,,,,,0.8408666666666667,0.0,0.892882,0.0,
celeba,iid,4,123,9,3,,,0.4500548847420417,0.0,,,,,,,0.8408666666666667,0.0849918518518518,0.892882,0.0,
celeba,iid,4,123,10,0,,,0.4668694329784922,-0.017015989790637,,,,,,,0.8007777777777778,-0.0175203703703703,0.8979,0.0,
celeba,iid,4,123,10,1,,,0.4668694329784922,0.0039661807560965,,,,,,,0.8007777777777778,0.0,0.8979,0.0,
celeba,iid,4,123,10,2,,,0.4668694329784922,0.0032366169000905,,,,,,,0.8007777777777778,0.0179796296296296,0.8979,-0.0005323333333333,
celeba,iid,4,123,10,3,,,0.4668694329784922,0.0253242426520215,,,,,,,0.8007777777777778,-0.0345337037037037,0.8979,0.0057408,
celeba,iid,4,2025,1,0,,,0.6288095238095238,0.0126596229856888,,,,,,,0.8141666666666667,0.0,0.843358,-0.0097793333333333,
celeba,iid,4,2025,1,1,,,0.6288095238095238,0.045952447011217,,,,,,,0.8141666666666667,0.0,0.843358,0.0,
celeba,iid,4,2025,1,2,,,0.6288095238095238,0.0380027708656117,,,,,,,0.8141666666666667,-0.0249896296296296,0.843358,0.0,
celeba,iid,4,2025,1,3,,,0.6288095238095238,0.0469623949098402,,,,,,,0.8141666666666667,-0.0091844444444444,0.843358,0.0,
celeba,iid,4,2025,2,0,,,0.574989068648885,-0.0645165910022539,,,,,,,0.8154111111111111,0.0,0.8598,0.0,
celeba,iid,4,2025,2,1,,,0.574989068648885,0.0186160475097863,,,,,,,0.8154111111111111,-0.0021429629629629,0.8598,0.0511040666666666,
celeba,iid,4,2025,2,2,,,0.574989068648885,0.0070052939640583,,,,,,,0.8154111111111111,0.0057359259259259,0.8598,0.0153264666666666,
celeba,iid,4,2025,2,3,,,0.574989068648885,-0.0155810866991294,,,,,,,0.8154111111111111,0.0067274074074074,0.8598,0.0,
celeba,iid,4,2025,3,0,,,0.5907099035933392,-0.0116381618480205,,,,,,,0.8405777777777779,0.0113859259259258,0.875776,0.0476704666666666,
celeba,iid,4,2025,3,1,,,0.5907099035933392,-0.0301630423119754,,,,,,,0.8405777777777779,0.0397862962962962,0.875776,0.0079308666666666,
celeba,iid,4,2025,3,2,,,0.5907099035933392,0.0372081193777908,,,,,,,0.8405777777777779,0.0,0.875776,-0.0046678,
celeba,iid,4,2025,3,3,,,0.5907099035933392,0.0203139197266593,,,,,,,0.8405777777777779,0.0,0.875776,0.0,
celeba,iid,4,2025,4,0,,,0.6051829268292683,-0.034828260587279,,,,,,,0.8618222222222223,0.0355418518518518,0.9039,0.0150648666666666,
celeba,iid,4,2025,4,1,,,0.6051829268292683,-0.0117520686847412,,,,,,,0.8618222222222223,0.0470077777777777,0.9039,0.0181051333333333,
celeba,iid,4,2025,4,2,,,0.6051829268292683,0.0525283526971252,,,,,,,0.8618222222222223,0.0,0.9039,0.0291415333333333,
celeba,iid,4,2025,4,3,,,0.6051829268292683,0.0080894597411376,,,,,,,0.8618222222222223,0.0039337037037036,0.9039,0.0,
celeba,iid,4,2025,5,0,,,0.6032194909723733,-0.0310852821423479,,,,,,,0.8798999999999999,0.0226322222222222,0.941366,0.0204213333333333,
celeba,iid,4,2025,5,1,,,0.6032194909723733,0.0109183508794379,,,,,,,0.8798999999999999,-0.0190088888888888,0.941366,-0.0027469333333333,
celeba,iid,4,2025,5,2,,,0.6032194909723733,0.0207684754568727,,,,,,,0.8798999999999999,0.0,0.941366,0.0166642666666666,
celeba,iid,4,2025,5,3,,,0.6032194909723733,-0.0032175795722847,,,,,,,0.8798999999999999,0.0473251851851852,0.941366,0.0029412666666666,
celeba,iid,4,2025,6,0,,,0.5759219088937093,0.0,,,,,,,0.7281111111111112,0.0222874074074073,0.919614,0.0,
celeba,iid,4,2025,6,1,,,0.5759219088937093,0.0274258068473428,,,,,,,0.7281111111111112,0.0,0.919614,0.0,
celeba,iid,4,2025,6,2,,,0.5759219088937093,0.0336223051677792,,,,,,,0.7281111111111112,0.0,0.919614,0.0247290666666666,
celeba,iid,4,2025,6,3,,,0.5759219088937093,-0.003988759748635,,,,,,,0.7281111111111112,0.0,0.919614,0.0,
celeba,iid,4,2025,7,0,,,0.5534934497816594,-0.0391561932869812,,,,,,,0.8261555555555555,0.0332248148148148,0.9171,0.0,
celeba,iid,4,2025,7,1,,,0.5534934497816594,0.0119450266353213,,,,,,,0.8261555555555555,0.0,0.9171,0.0,
celeba,iid,4,2025,7,2,,,0.5534934497816594,0.0061686694377965,,,,,,,0.8261555555555555,0.0,0.9171,0.0374349333333333,
celeba,iid,4,2025,7,3,,,0.5534934497816594,-0.0013859618981866,,,,,,,0.8261555555555555,0.0,0.9171,0.0,
celeba,iid,4,2025,8,0,,,0.522939769515112,-0.0337098545347572,,,,,,,0.6742111111111111,0.0,0.908828,0.0,
celeba,iid,4,2025,8,1,,,0.522939769515112,-0.0307436911229764,,,,,,,0.6742111111111111,0.0056122222222222,0.908828,0.0,
celeba,iid,4,2025,8,2,,,0.522939769515112,0.0398825393330607,,,,,,,0.6742111111111111,0.0,0.908828,0.0332156,
celeba,iid,4,2025,8,3,,,0.522939769515112,-0.0062001125154774,,,,,,,0.6742111111111111,0.0,0.908828,0.0053939333333333,
celeba,iid,4,2025,9,0,,,0.5066318764948903,-0.0462034505788843,,,,,,,0.7218555555555555,0.03216,0.911412,0.0089568666666666,
celeba,iid,4,2025,9,1,,,0.5066318764948903,0.0118494137821498,,,,,,,0.7218555555555555,-0.0145603703703704,0.911412,-0.0138727999999999,
celeba,iid,4,2025,9,2,,,0.5066318764948903,0.0820895418541349,,,,,,,0.7218555555555555,0.0,0.911412,0.0198463999999999,
celeba,iid,4,2025,9,3,,,0.5066318764948903,0.0,,,,,,,0.7218555555555555,-0.0123129629629629,0.911412,0.0,
celeba,iid,4,2025,10,0,,,0.4778314310798947,-0.0073648602180121,,,,,,,0.8322444444444443,-0.0009614814814814,0.9212,0.0,
celeba,iid,4,2025,10,1,,,0.4778314310798947,0.0217902105621611,,,,,,,0.8322444444444443,0.0022137037037036,0.9212,0.0295988,
celeba,iid,4,2025,10,2,,,0.4778314310798947,0.062637334608075,,,,,,,0.8322444444444443,0.0,0.9212,0.0348828,
