dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
celeba,noniid,4,107,4,1,0.8946,0.04086,0.6215068186899173,0.0,0.9807184186157144,0.0,0.8831072992341626,0.0,0.2777960896492004,-0.0,0.7575555555555555,0.0,0.893706,0.0,0.04086
celeba,noniid,4,107,4,2,0.8946,0.0,0.6215068186899173,0.0,0.9807184186157144,-0.0088430160860208,0.8831072992341626,0.0176846127355318,0.2777960896492004,-0.5186545153458914,0.7575555555555555,0.0838192592592591,0.893706,0.0394981333333333,0.0
celeba,noniid,4,107,4,3,0.8946,0.0657,0.6215068186899173,0.0,0.9807184186157144,0.0,0.8831072992341626,0.0,0.2777960896492004,-0.0,0.7575555555555555,-0.0069925925925926,0.893706,0.0,0.0657
celeba,noniid,4,107,5,0,0.9046,-0.0047333333333332,0.6159628565111652,0.0,0.977807408296976,-0.0009935534751212,0.8832680102986274,0.0,0.2575201094150543,-0.0,0.7574999999999998,0.0038881481481481,0.909432,0.0,-0.0047333333333332
celeba,noniid,4,107,5,1,0.9046,0.0371133333333333,0.6159628565111652,0.0,0.977807408296976,0.0007576315175831,0.8832680102986274,0.0,0.2575201094150543,-0.0,0.7574999999999998,0.0097107407407406,0.909432,0.0,0.0371133333333333
celeba,noniid,4,107,5,2,0.9046,-0.0791399999999999,0.6159628565111652,0.2318608243921895,0.977807408296976,0.0,0.8832680102986274,0.0,0.2575201094150543,-0.3325990334153175,0.7574999999999998,0.0198925925925926,0.909432,0.0382996,-0.0791399999999999
celeba,noniid,4,107,5,3,0.9046,0.05796,0.6159628565111652,0.0,0.977807408296976,0.0048359822207771,0.8832680102986274,0.0,0.2575201094150543,-0.0,0.7574999999999998,0.0356374074074074,0.909432,0.0,0.05796
celeba,noniid,4,107,6,0,0.9054,-0.0024199999999999,0.5964214711729623,0.0,0.9884424068475396,-0.000380209266473,0.8849079191196969,0.0,0.2525147795677185,-0.0,0.748377777777778,-0.0264718518518518,0.88125,0.0,-0.0024199999999999
celeba,noniid,4,107,6,1,0.9054,0.0006533333333333,0.5964214711729623,0.0,0.9884424068475396,0.0065853543408682,0.8849079191196969,0.0,0.2525147795677185,-0.0,0.748377777777778,-0.0263518518518519,0.88125,0.0,0.0006533333333333
celeba,noniid,4,107,6,2,0.9054,-0.0661599999999999,0.5964214711729623,0.2347444372215303,0.9884424068475396,0.0017941932851638,0.8849079191196969,0.0124024117592395,0.2525147795677185,-0.4022921363512675,0.748377777777778,0.0,0.88125,0.0066659333333333,-0.0661599999999999
celeba,noniid,4,107,6,3,0.9054,0.0695266666666667,0.5964214711729623,0.0,0.9884424068475396,0.0070545679253391,0.8849079191196969,0.0,0.2525147795677185,-0.0,0.748377777777778,0.0,0.88125,0.0,0.0695266666666667
celeba,noniid,4,107,7,0,0.9014,0.0,0.5183048591080541,0.0,0.9775852332130334,0.0101567152675864,0.8728480296495514,0.0356381158540918,0.2737590372562408,-0.0,0.6551222222222222,0.0,0.842348,0.0,0.0
celeba,noniid,4,107,7,1,0.9014,0.0,0.5183048591080541,0.0,0.9775852332130334,-0.0017528855187876,0.8728480296495514,0.0,0.2737590372562408,-0.0,0.6551222222222222,0.0,0.842348,0.0,0.0
celeba,noniid,4,107,7,2,0.9014,0.0,0.5183048591080541,0.1502108523820448,0.9775852332130334,0.0,0.8728480296495514,0.0,0.2737590372562408,-0.2369928876558939,0.6551222222222222,0.0133792592592593,0.842348,-0.0034969999999999,0.0
