dataset,partition,num_clients,seed,round,client_id,global_gtg_loss,gtg_loss_contribution,abs_contribution
celeba,iid,4,123,7,3,0.1940622329711914,-0.0,0.0
celeba,iid,4,123,8,0,0.19824250042438507,-0.0,0.0
celeba,iid,4,123,8,1,0.19824250042438507,0.011830651760101318,0.011830651760101318
celeba,iid,4,123,8,2,0.19824250042438507,0.004343117773532868,0.004343117773532868
celeba,iid,4,123,8,3,0.19824250042438507,-0.0,0.0
celeba,iid,4,123,9,0,0.21716894209384918,-0.0,0.0
celeba,iid,4,123,9,1,0.21716894209384918,0.004828737179438273,0.004828737179438273
celeba,iid,4,123,9,2,0.21716894209384918,0.014325413107872009,0.014325413107872009
celeba,iid,4,123,9,3,0.21716894209384918,-0.0,0.0
celeba,iid,4,123,10,0,0.19476135075092316,-0.0,0.0
celeba,iid,4,123,10,1,0.19476135075092316,0.009231010576089223,0.009231010576089223
celeba,iid,4,123,10,2,0.19476135075092316,-0.0,0.0
celeba,iid,4,123,10,3,0.19476135075092316,0.011811081071694691,0.011811081071694691
celeba,iid,20,123,1,0,0.6583435535430908,0.007711662848790487,0.007711662848790487
celeba,iid,20,123,1,1,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,2,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,3,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,4,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,5,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,6,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,7,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,8,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,9,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,10,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,11,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,12,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,13,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,14,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,15,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,16,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,17,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,18,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,1,19,0.6583435535430908,-0.0,0.0
celeba,iid,20,123,2,0,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,1,0.3479804992675781,0.028678102294603984,0.028678102294603984
celeba,iid,20,123,2,2,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,3,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,4,0.3479804992675781,0.0060606171687444055,0.0060606171687444055
celeba,iid,20,123,2,5,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,6,0.3479804992675781,0.03363017837206523,0.03363017837206523
celeba,iid,20,123,2,7,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,8,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,9,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,10,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,11,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,12,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,13,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,14,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,15,0.3479804992675781,0.023465880751609804,0.023465880751609804
celeba,iid,20,123,2,16,0.3479804992675781,0.015925889213879902,0.015925889213879902
celeba,iid,20,123,2,17,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,18,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,2,19,0.3479804992675781,-0.0,0.0
celeba,iid,20,123,3,0,0.2383822798728943,0.011155585944652557,0.011155585944652557
celeba,iid,20,123,3,1,0.2383822798728943,0.010275663435459137,0.010275663435459137
celeba,iid,20,123,3,2,0.2383822798728943,-0.0,0.0
celeba,iid,20,123,3,3,0.2383822798728943,-0.0,0.0
celeba,iid,20,123,3,4,0.2383822798728943,-0.0,0.0
celeba,iid,20,123,3,5,0.2383822798728943,-0.0,0.0
celeba,iid,20,123,3,6,0.2383822798728943,0.005717635154724121,0.005717635154724121
celeba,iid,20,123,3,7,0.2383822798728943,0.008862046400705974,0.008862046400705974
celeba,iid,20,123,3,8,0.2383822798728943,0.0040940006573994955,0.0040940006573994955
celeba,iid,20,123,3,9,0.2383822798728943,0.01047558436791102,0.01047558436791102
celeba,iid,20,123,3,10,0.2383822798728943,0.008401151498158772,0.008401151498158772
celeba,iid,20,123,3,11,0.2383822798728943,-0.0,0.0
celeba,iid,20,123,3,12,0.2383822798728943,-0.0,0.0
celeba,iid,20,123,3,13,0.2383822798728943,0.004562958578268687,0.004562958578268687
celeba,iid,20,123,3,14,0.2383822798728943,0.013562055428822835,0.013562055428822835
celeba,iid,20,123,3,15,0.2383822798728943,-0.0,0.0
celeba,iid,20,123,3,16,0.2383822798728943,0.003609590729077657,0.003609590729077657
celeba,iid,20,123,3,17,0.2383822798728943,0.001954046885172526,0.001954046885172526
celeba,iid,20,123,3,18,0.2383822798728943,-0.0,0.0
celeba,iid,20,123,3,19,0.2383822798728943,-0.0,0.0
celeba,iid,20,123,4,0,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,1,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,2,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,3,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,4,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,5,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,6,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,7,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,8,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,9,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,10,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,11,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,12,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,13,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,14,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,15,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,16,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,17,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,18,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,4,19,0.23754006624221802,-0.0,0.0
celeba,iid,20,123,5,0,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,1,0.23167771100997925,0.007142341136932373,0.007142341136932373
celeba,iid,20,123,5,2,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,3,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,4,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,5,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,6,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,7,0.23167771100997925,0.003617280224959056,0.003617280224959056
celeba,iid,20,123,5,8,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,9,0.23167771100997925,0.0025045543909072874,0.0025045543909072874
celeba,iid,20,123,5,10,0.23167771100997925,0.007859820127487182,0.007859820127487182
celeba,iid,20,123,5,11,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,12,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,13,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,14,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,15,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,16,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,17,0.23167771100997925,-0.0023167585333188374,0.0023167585333188374
celeba,iid,20,123,5,18,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,5,19,0.23167771100997925,-0.0,0.0
celeba,iid,20,123,6,0,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,1,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,2,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,3,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,4,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,5,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,6,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,7,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,8,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,9,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,10,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,11,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,12,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,13,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,14,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,15,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,16,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,17,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,18,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,6,19,0.2326352745294571,-0.0,0.0
celeba,iid,20,123,7,0,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,1,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,2,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,3,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,4,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,5,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,6,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,7,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,8,0.2297898232936859,0.003548609217007955,0.003548609217007955
celeba,iid,20,123,7,9,0.2297898232936859,0.003749266266822815,0.003749266266822815
celeba,iid,20,123,7,10,0.2297898232936859,0.004385059575239817,0.004385059575239817
celeba,iid,20,123,7,11,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,12,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,13,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,14,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,15,0.2297898232936859,0.005249224106470744,0.005249224106470744
celeba,iid,20,123,7,16,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,17,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,18,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,7,19,0.2297898232936859,-0.0,0.0
celeba,iid,20,123,8,0,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,1,0.22419175505638123,0.0037919183572133384,0.0037919183572133384
celeba,iid,20,123,8,2,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,3,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,4,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,5,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,6,0.22419175505638123,0.003566679855187734,0.003566679855187734
celeba,iid,20,123,8,7,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,8,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,9,0.22419175505638123,0.0017123778661092123,0.0017123778661092123
celeba,iid,20,123,8,10,0.22419175505638123,0.008223472038904826,0.008223472038904826
celeba,iid,20,123,8,11,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,12,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,13,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,14,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,15,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,16,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,17,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,18,0.22419175505638123,-0.0,0.0
celeba,iid,20,123,8,19,0.22419175505638123,0.005671299497286479,0.005671299497286479
celeba,iid,20,123,9,0,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,1,0.23101191222667694,0.005645028750101725,0.005645028750101725
celeba,iid,20,123,9,2,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,3,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,4,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,5,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,6,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,7,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,8,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,9,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,10,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,11,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,12,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,13,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,14,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,15,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,16,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,17,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,9,18,0.23101191222667694,0.003619125485420227,0.003619125485420227
celeba,iid,20,123,9,19,0.23101191222667694,-0.0,0.0
celeba,iid,20,123,10,0,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,1,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,2,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,3,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,4,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,5,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,6,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,7,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,8,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,9,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,10,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,11,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,12,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,13,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,14,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,15,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,16,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,17,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,18,0.2305687963962555,-0.0,0.0
celeba,iid,20,123,10,19,0.2305687963962555,-0.0,0.0
