dataset,partition,num_clients,seed,round,client_id,global_l1o_acc,l1o_acc_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_loss,l1o_loss_contribution,global_l1o_priv,l1o_priv_contribution,global_l1o_rob,l1o_rob_contribution,acc_contribution
imdb,iid,20,123,3,3,0.8514,0.0002,0.5452196382428941,-0.0008329933360532,0.345593512058258,0.0002504587173461,0.6973777777777777,0.0052444444444443,0.774346,-0.00113,0.0002
imdb,iid,20,123,3,4,0.8514,-0.0005999999999999,0.5452196382428941,0.0013229246278706,0.345593512058258,-0.0005136728286743,0.6973777777777777,-2.220446049250313e-16,0.774346,0.0014119999999999,-0.0005999999999999
imdb,iid,20,123,3,5,0.8514,-0.0003999999999999,0.5452196382428941,-0.000683155840224,0.345593512058258,-0.0002308785915374,0.6973777777777777,-0.0024444444444444,0.774346,0.000434,-0.0003999999999999
imdb,iid,20,123,3,6,0.8514,0.0,0.5452196382428941,0.0004698144233028,0.345593512058258,-0.0002745687961578,0.6973777777777777,0.0038888888888886,0.774346,0.0004819999999999,0.0
imdb,iid,20,123,3,7,0.8514,0.0004,0.5452196382428941,0.000918815681202,0.345593512058258,0.0003997385501861,0.6973777777777777,0.0009777777777775,0.774346,0.0002079999999999,0.0004
imdb,iid,20,123,3,8,0.8514,0.0006,0.5452196382428941,0.0005557924506984,0.345593512058258,-2.8818845748901367e-05,0.6973777777777777,0.0036888888888888,0.774346,-0.0014359999999999,0.0006
imdb,iid,20,123,3,9,0.8514,-0.0003999999999999,0.5452196382428941,-0.0011527496415858,0.345593512058258,3.409385681152344e-05,0.6973777777777777,-0.0004666666666668,0.774346,-0.00028,-0.0003999999999999
imdb,iid,20,123,3,10,0.8514,-0.001,0.5452196382428941,0.0011088921143159,0.345593512058258,-9.867548942565918e-05,0.6973777777777777,-0.0030222222222224,0.774346,-0.000318,-0.001
imdb,iid,20,123,3,11,0.8514,-0.0003999999999999,0.5452196382428941,0.0009604224645424,0.345593512058258,0.000120609998703,0.6973777777777777,-0.0010222222222222,0.774346,0.000766,-0.0003999999999999
imdb,iid,20,123,3,12,0.8514,-0.0001999999999999,0.5452196382428941,0.0020068622917432,0.345593512058258,-2.157688140869141e-05,0.6973777777777777,-0.0005555555555556,0.774346,0.0004819999999999,-0.0001999999999999
imdb,iid,20,123,3,13,0.8514,-0.0005999999999999,0.5452196382428941,0.0013229246278706,0.345593512058258,0.0003974437713623,0.6973777777777777,0.0030444444444444,0.774346,0.0002219999999999,-0.0005999999999999
imdb,iid,20,123,3,14,0.8514,-0.0003999999999999,0.5452196382428941,0.0009604224645424,0.345593512058258,-0.0002126991748809,0.6973777777777777,0.0022222222222221,0.774346,-0.000422,-0.0003999999999999
imdb,iid,20,123,3,15,0.8514,0.0,0.5452196382428941,-0.0009396288466055,0.345593512058258,0.0002436935901641,0.6973777777777777,0.0006444444444444,0.774346,-4.999999999999449e-05,0.0
imdb,iid,20,123,3,16,0.8514,0.0006,0.5452196382428941,-0.0022650820203875,0.345593512058258,0.000491589307785,0.6973777777777777,0.0036888888888888,0.774346,0.0001439999999999,0.0006
imdb,iid,20,123,3,17,0.8514,-0.0005999999999999,0.5452196382428941,0.0001492157076827,0.345593512058258,8.636713027954102e-05,0.6973777777777777,0.0022888888888887,0.774346,-0.000194,-0.0005999999999999
imdb,iid,20,123,3,18,0.8514,-0.0007999999999999,0.5452196382428941,0.0005118231760083,0.345593512058258,-1.3083219528198242e-05,0.6973777777777777,0.0023555555555554,0.774346,-0.000834,-0.0007999999999999
imdb,iid,20,123,3,19,0.8514,-0.0005999999999999,0.5452196382428941,0.0006186992757579,0.345593512058258,6.273388862609863e-05,0.6973777777777777,0.0012,0.774346,0.0003539999999999,-0.0005999999999999
imdb,iid,20,123,4,0,0.858,-0.0004,0.5275058275058275,0.002575724989518,0.3321930766105652,-0.0002115368843078,0.7295555555555557,-0.0020888888888888,0.76925,4.999999999999449e-05,-0.0004
imdb,iid,20,123,4,1,0.858,-0.0001999999999999,0.5275058275058275,0.0010551167158019,0.3321930766105652,0.0001721680164337,0.7295555555555557,-0.0040444444444442,0.76925,-0.000352,-0.0001999999999999
imdb,iid,20,123,4,2,0.858,-0.0001999999999999,0.5275058275058275,-0.0003431587444637,0.3321930766105652,0.0001113712787628,0.7295555555555557,-0.0001555555555552,0.76925,-0.000978,-0.0001999999999999
imdb,iid,20,123,4,3,0.858,-0.0001999999999999,0.5275058275058275,0.000355978985669,0.3321930766105652,0.0001132488250732,0.7295555555555557,-0.0018666666666664,0.76925,-0.0003999999999999,-0.0001999999999999
imdb,iid,20,123,4,4,0.858,-0.0001999999999999,0.5275058275058275,0.0001229330756248,0.3321930766105652,-0.0002035796642303,0.7295555555555557,-0.0037111111111109,0.76925,-0.000654,-0.0001999999999999
imdb,iid,20,123,4,5,0.858,0.0011999999999999,0.5275058275058275,-0.0019059372000548,0.3321930766105652,-8.624792098999023e-05,0.7295555555555557,-0.0053777777777777,0.76925,-0.001024,0.0011999999999999
imdb,iid,20,123,4,6,0.858,-0.0006,0.5275058275058275,0.000135690072797,0.3321930766105652,-0.0001568496227264,0.7295555555555557,-0.0007333333333332,0.76925,9.1999999999981e-05,-0.0006
imdb,iid,20,123,4,7,0.858,-0.0001999999999999,0.5275058275058275,0.0001229330756248,0.3321930766105652,0.00016650557518,0.7295555555555557,-0.0037111111111109,0.76925,-0.00085,-0.0001999999999999
imdb,iid,20,123,4,8,0.858,0.0,0.5275058275058275,-0.0009324009324008,0.3321930766105652,-4.351139068603516e-06,0.7295555555555557,-0.0042444444444444,0.76925,-0.000534,0.0
imdb,iid,20,123,4,9,0.858,-0.0004,0.5275058275058275,-0.0009191491950112,0.3321930766105652,-6.705522537231445e-06,0.7295555555555557,-0.003311111111111,0.76925,-0.00107,-0.0004
imdb,iid,20,123,4,10,0.858,0.0001999999999999,0.5275058275058275,-0.0005892995634193,0.3321930766105652,-3.725290298461914e-05,0.7295555555555557,-0.0071555555555553,0.76925,-3.399999999997849e-05,0.0001999999999999
imdb,iid,20,123,4,11,0.858,-0.0001999999999999,0.5275058275058275,0.000355978985669,0.3321930766105652,9.15229320526123e-05,0.7295555555555557,-0.001222222222222,0.76925,0.000272,-0.0001999999999999
imdb,iid,20,123,4,12,0.858,-0.0004,0.5275058275058275,0.0007117920911025,0.3321930766105652,-5.066394805908203e-07,0.7295555555555557,-0.0045111111111109,0.76925,-0.0007139999999999,-0.0004
imdb,iid,20,123,4,13,0.858,0.0003999999999999,0.5275058275058275,0.0009200066103051,0.3321930766105652,0.0002846717834472,0.7295555555555557,-0.0034222222222219,0.76925,-0.0001139999999999,0.0003999999999999
imdb,iid,20,123,4,14,0.858,0.0001999999999999,0.5275058275058275,-0.0003561449819318,0.3321930766105652,-0.0001670122146606,0.7295555555555557,0.0010666666666667,0.76925,0.000372,0.0001999999999999
imdb,iid,20,123,4,15,0.858,0.0003999999999999,0.5275058275058275,-0.0025781277180531,0.3321930766105652,0.0001839697360992,0.7295555555555557,-0.0049555555555553,0.76925,-0.0016279999999999,0.0003999999999999
imdb,iid,20,123,4,16,0.858,0.0,0.5275058275058275,-0.0002331002331001,0.3321930766105652,0.0003014504909515,0.7295555555555557,-0.0049999999999998,0.76925,-0.0006159999999999,0.0
imdb,iid,20,123,4,17,0.858,0.0,0.5275058275058275,-0.0011655011655011,0.3321930766105652,6.139278411865234e-06,0.7295555555555557,-0.0053333333333334,0.76925,-0.000174,0.0
imdb,iid,20,123,4,18,0.858,-0.0001999999999999,0.5275058275058275,0.0005890248957133,0.3321930766105652,6.416440010070801e-05,0.7295555555555557,-0.0024222222222221,0.76925,-0.001662,-0.0001999999999999
imdb,iid,20,123,4,19,0.858,0.0003999999999999,0.5275058275058275,-0.000712456076262,0.3321930766105652,0.0001185834407806,0.7295555555555557,0.0003555555555558,0.76925,-0.000862,0.0003999999999999
imdb,iid,20,123,5,0,0.86,-0.0001999999999999,0.5151162790697674,0.0012822869749057,0.3253876864910126,-0.0001821815967559,0.7284000000000002,0.0002666666666666,0.766572,-3.999999999992898e-05,-0.0001999999999999
imdb,iid,20,123,5,1,0.86,-0.0011999999999999,0.5151162790697674,0.0014144676438501,0.3253876864910126,0.0001336634159088,0.7284000000000002,0.0046000000000001,0.766572,0.000372,-0.0011999999999999
imdb,iid,20,123,5,2,0.86,0.0,0.5151162790697674,0.0,0.3253876864910126,0.0001071095466613,0.7284000000000002,0.0014666666666667,0.766572,0.000326,0.0
imdb,iid,20,123,5,3,0.86,0.0003999999999999,0.5151162790697674,-0.0002397004555931,0.3253876864910126,4.658102989196777e-05,0.7284000000000002,0.0043555555555556,0.766572,0.0003819999999999,0.0003999999999999
imdb,iid,20,123,5,4,0.86,-0.0006,0.5151162790697674,0.0003591328926816,0.3253876864910126,-6.762146949768066e-05,0.7284000000000002,0.0026222222222225,0.766572,-0.0005439999999999,-0.0006
imdb,iid,20,123,5,5,0.86,0.001,0.5151162790697674,-0.0036264450280206,0.3253876864910126,-2.3931264877319336e-05,0.7284000000000002,0.0046444444444446,0.766572,-0.000838,0.001
imdb,iid,20,123,5,6,0.86,0.0008,0.5151162790697674,0.000684249274609,0.3253876864910126,-9.009242057800292e-05,0.7284000000000002,0.0015111111111112,0.766572,0.000542,0.0008
imdb,iid,20,123,5,7,0.86,-0.0001999999999999,0.5151162790697674,0.000584774768442,0.3253876864910126,5.421042442321777e-05,0.7284000000000002,0.0032888888888891,0.766572,0.000518,-0.0001999999999999
imdb,iid,20,123,5,8,0.86,-0.0004,0.5151162790697674,0.0002394775820873,0.3253876864910126,4.26173210144043e-06,0.7284000000000002,-0.0005555555555554,0.766572,-0.0009079999999999,-0.0004
imdb,iid,20,123,5,9,0.86,0.0001999999999999,0.5151162790697674,-0.000817659055378,0.3253876864910126,-2.720952033996582e-05,0.7284000000000002,0.0035777777777779,0.766572,0.000412,0.0001999999999999
imdb,iid,20,123,5,10,0.86,0.0,0.5151162790697674,0.0002325581395348,0.3253876864910126,-7.301568984985351e-06,0.7284000000000002,0.0032666666666667,0.766572,0.0015479999999999,0.0
imdb,iid,20,123,5,11,0.86,0.0,0.5151162790697674,-0.0002325581395349,0.3253876864910126,6.031990051269531e-05,0.7284000000000002,-0.0002444444444442,0.766572,0.001206,0.0
imdb,iid,20,123,5,12,0.86,-0.0006,0.5151162790697674,0.0005915288954704,0.3253876864910126,1.683831214904785e-05,0.7284000000000002,-0.0022222222222221,0.766572,0.000156,-0.0006
imdb,iid,20,123,5,13,0.86,0.0003999999999999,0.5151162790697674,-0.0002397004555931,0.3253876864910126,0.0002455711364746,0.7284000000000002,0.0018222222222221,0.766572,0.000396,0.0003999999999999
imdb,iid,20,123,5,14,0.86,0.0008,0.5151162790697674,-1.4074747737180536e-05,0.3253876864910126,-0.0001531243324279,0.7284000000000002,0.0002000000000002,0.766572,0.000394,0.0008
imdb,iid,20,123,5,15,0.86,0.0008,0.5151162790697674,-0.0016434974665454,0.3253876864910126,0.0001570284366607,0.7284000000000002,-0.0024666666666663,0.766572,-0.002124,0.0008
imdb,iid,20,123,5,16,0.86,0.0005999999999999,0.5151162790697674,-0.0005923548608818,0.3253876864910126,0.0002442598342895,0.7284000000000002,0.0029555555555558,0.766572,-0.0001719999999999,0.0005999999999999
imdb,iid,20,123,5,17,0.86,0.0005999999999999,0.5151162790697674,-0.0019886778769395,0.3253876864910126,-5.304813385009766e-06,0.7284000000000002,0.0018666666666669,0.766572,0.000258,0.0005999999999999
imdb,iid,20,123,5,18,0.86,-0.0008,0.5151162790697674,0.0009434166162358,0.3253876864910126,0.0001090466976165,0.7284000000000002,0.0055555555555557,0.766572,0.000678,-0.0008
imdb,iid,20,123,5,19,0.86,0.0003999999999999,0.5151162790697674,-0.0023336976635969,0.3253876864910126,0.0001260936260223,0.7284000000000002,0.0021777777777778,0.766572,-0.0007159999999999,0.0003999999999999
imdb,iid,20,123,6,0,0.8624,0.0006,0.5025510204081632,-0.0001178122676316,0.321267306804657,-0.0001724064350128,0.7199111111111112,0.0033777777777779,0.762532,-0.0016019999999999,0.0006
imdb,iid,20,123,6,1,0.8624,-0.0001999999999999,0.5025510204081632,0.0008120915883162,0.321267306804657,0.0001102983951568,0.7199111111111112,-0.0046000000000001,0.762532,-0.001098,-0.0001999999999999
imdb,iid,20,123,6,2,0.8624,0.0,0.5025510204081632,-0.0002319109461966,0.321267306804657,0.0001013576984405,0.7199111111111112,0.0028888888888889,0.762532,-0.0016939999999999,0.0
imdb,iid,20,123,6,3,0.8624,0.001,0.5025510204081632,-0.0015121325985699,0.321267306804657,9.98377799987793e-06,0.7199111111111112,-0.0017333333333331,0.762532,-0.001136,0.001
imdb,iid,20,123,6,4,0.8624,-0.0007999999999999,0.5025510204081632,0.0018559323636776,0.321267306804657,1.0877847671508787e-05,0.7199111111111112,0.0022222222222221,0.762532,-0.00012,-0.0007999999999999
imdb,iid,20,123,6,5,0.8624,0.0008,0.5025510204081632,-0.0020915051257272,0.321267306804657,2.8908252716064453e-06,0.7199111111111112,-0.0066666666666665,0.762532,-0.000224,0.0008
imdb,iid,20,123,6,6,0.8624,0.0002,0.5025510204081632,0.0008112848479684,0.321267306804657,-5.879998207092285e-05,0.7199111111111112,0.0070666666666667,0.762532,-0.000908,0.0002
imdb,iid,20,123,6,7,0.8624,0.0004,0.5025510204081632,-0.0004652208911406,0.321267306804657,1.0132789611816406e-06,0.7199111111111112,-0.0067111111111111,0.762532,-0.0004459999999999,0.0004
imdb,iid,20,123,6,8,0.8624,0.0002,0.5025510204081632,-0.0008124683415468,0.321267306804657,1.913309097290039e-05,0.7199111111111112,-0.0016222222222221,0.762532,-0.0018359999999999,0.0002
imdb,iid,20,123,6,9,0.8624,-0.0001999999999999,0.5025510204081632,0.0010439487642958,0.321267306804657,-4.273653030395508e-05,0.7199111111111112,-0.0024444444444444,0.762532,-0.0010959999999999,-0.0001999999999999
imdb,iid,20,123,6,10,0.8624,-0.0009999999999998,0.5025510204081632,0.0012769875149503,0.321267306804657,9.953975677490234e-06,0.7199111111111112,-0.0028000000000001,0.762532,-0.0014499999999999,-0.0009999999999998
imdb,iid,20,123,6,11,0.8624,-0.0005999999999999,0.5025510204081632,0.0005811478705038,0.321267306804657,4.330277442932129e-05,0.7199111111111112,-0.0035333333333333,0.762532,-0.000546,-0.0005999999999999
imdb,iid,20,123,6,12,0.8624,0.0006,0.5025510204081632,-0.0003498846742224,0.321267306804657,2.855062484741211e-05,0.7199111111111112,-0.0039333333333333,0.762532,-0.000106,0.0006
imdb,iid,20,123,6,13,0.8624,0.0016,0.5025510204081632,-0.0013987937182308,0.321267306804657,0.0002228617668151,0.7199111111111112,-0.0028666666666667,0.762532,0.0004839999999999,0.0016
imdb,iid,20,123,6,14,0.8624,0.0,0.5025510204081632,0.0006957328385899,0.321267306804657,-0.000142365694046,0.7199111111111112,0.002822222222222,0.762532,-0.0013159999999999,0.0
imdb,iid,20,123,6,15,0.8624,-0.0001999999999999,0.5025510204081632,-0.0008109086435409,0.321267306804657,0.0001414716243743,0.7199111111111112,-0.0060222222222221,0.762532,-0.000836,-0.0001999999999999
imdb,iid,20,123,6,16,0.8624,0.0004,0.5025510204081632,-0.0011612765755955,0.321267306804657,0.0002128779888153,0.7199111111111112,-0.0056666666666664,0.762532,-0.000558,0.0004
imdb,iid,20,123,6,17,0.8624,0.0002,0.5025510204081632,0.0008112848479684,0.321267306804657,-9.357929229736328e-06,0.7199111111111112,0.0039333333333333,0.762532,-0.001214,0.0002
imdb,iid,20,123,6,18,0.8624,-0.0009999999999998,0.5025510204081632,0.0012769875149503,0.321267306804657,0.0001507997512817,0.7199111111111112,0.0062222222222221,0.762532,-0.00079,-0.0009999999999998
imdb,iid,20,123,6,19,0.8624,0.0008,0.5025510204081632,-0.0016272525723382,0.321267306804657,0.0001311302185058,0.7199111111111112,-0.0019333333333331,0.762532,-0.0011919999999999,0.0008
imdb,iid,20,123,7,0,0.863,-0.0001999999999999,0.4943221320973349,-0.0005805555764371,0.3184861242771148,-0.0001717209815979,0.7537555555555555,0.0022222222222221,0.760626,-0.0005359999999999,-0.0001999999999999
imdb,iid,20,123,7,1,0.863,0.0003999999999999,0.4943221320973349,-0.0018522244990017,0.3184861242771148,9.429454803466796e-05,0.7537555555555555,-0.0008444444444444,0.760626,-0.000156,0.0003999999999999
imdb,iid,20,123,7,2,0.863,-0.0003999999999999,0.4943221320973349,0.0004606542191787,0.3184861242771148,9.79006290435791e-05,0.7537555555555555,-0.0018666666666669,0.760626,-0.0014659999999999,-0.0003999999999999
imdb,iid,20,123,7,3,0.863,0.0001999999999999,0.4943221320973349,0.0001172178646042,0.3184861242771148,-1.195073127746582e-05,0.7537555555555555,0.0023111111111111,0.760626,-0.0001619999999999,0.0001999999999999
imdb,iid,20,123,7,4,0.863,-0.001,0.4943221320973349,0.0008036135788163,0.3184861242771148,4.941225051879883e-05,0.7537555555555555,-0.0033333333333334,0.760626,1.2000000000012e-05,-0.001
imdb,iid,20,123,7,5,0.863,0.0008,0.4943221320973349,-0.0009225907047991,0.3184861242771148,2.092123031616211e-05,0.7537555555555555,0.0009555555555553,0.760626,-0.0008839999999999,0.0008
imdb,iid,20,123,7,6,0.863,-0.0001999999999999,0.4943221320973349,0.0005779244977056,0.3184861242771148,-3.2454729080200195e-05,0.7537555555555555,0.0012222222222222,0.760626,0.000232,-0.0001999999999999
imdb,iid,20,123,7,7,0.863,-0.0006,0.4943221320973349,-0.0001197391393487,0.3184861242771148,-3.471970558166504e-05,0.7537555555555555,-0.0043555555555556,0.760626,-0.0004459999999999,-0.0006
imdb,iid,20,123,7,8,0.863,0.0,0.4943221320973349,0.0002317497103128,0.3184861242771148,2.688169479370117e-05,0.7537555555555555,-0.0012222222222222,0.760626,0.0002999999999999,0.0
imdb,iid,20,123,7,9,0.863,0.0001999999999999,0.4943221320973349,0.0001172178646042,0.3184861242771148,-4.497170448303223e-05,0.7537555555555555,-0.0019777777777778,0.760626,-0.0007819999999999,0.0001999999999999
imdb,iid,20,123,7,10,0.863,-0.0006,0.4943221320973349,0.0008066156545373,0.3184861242771148,1.4066696166992188e-05,0.7537555555555555,-0.0018444444444443,0.760626,-0.0008859999999999,-0.0006
imdb,iid,20,123,7,11,0.863,-0.0006,0.4943221320973349,-0.0001197391393487,0.3184861242771148,2.3096799850463867e-05,0.7537555555555555,0.0049333333333334,0.760626,0.000198,-0.0006
imdb,iid,20,123,7,12,0.863,-0.0003999999999999,0.4943221320973349,0.0006922965633993,0.3184861242771148,4.810094833374024e-05,0.7537555555555555,-0.0009777777777777,0.760626,0.0004979999999999,-0.0003999999999999
imdb,iid,20,123,7,13,0.863,-0.0003999999999999,0.4943221320973349,-0.0002342728134828,0.3184861242771148,0.0002142786979675,0.7537555555555555,0.0023111111111111,0.760626,-0.0011219999999999,-0.0003999999999999
imdb,iid,20,123,7,14,0.863,-0.0001999999999999,0.4943221320973349,-0.00011716354678,0.3184861242771148,-0.0001448094844818,0.7537555555555555,0.0069111111111108,0.760626,0.000464,-0.0001999999999999
imdb,iid,20,123,7,15,0.863,0.0,0.4943221320973349,-0.0002317497103128,0.3184861242771148,0.0001315772533416,0.7537555555555555,-0.0026888888888889,0.760626,4.000000000004e-06,0.0
imdb,iid,20,123,7,16,0.863,0.0008,0.4943221320973349,-0.0004586612220805,0.3184861242771148,0.0002008974552154,0.7537555555555555,-0.0038888888888888,0.760626,0.000282,0.0008
imdb,iid,20,123,7,17,0.863,-0.0003999999999999,0.4943221320973349,0.0013872235960608,0.3184861242771148,-2.16364860534668e-05,0.7537555555555555,-0.0060666666666668,0.760626,-0.000982,-0.0003999999999999
imdb,iid,20,123,7,18,0.863,-0.0008,0.4943221320973349,0.0004578116527875,0.3184861242771148,0.0001817047595977,0.7537555555555555,0.0011555555555555,0.760626,-0.0004839999999999,-0.0008
imdb,iid,20,123,7,19,0.863,0.0003999999999999,0.4943221320973349,-0.0004610814431241,0.3184861242771148,0.0001323819160461,0.7537555555555555,-0.0016,0.760626,-0.00021,0.0003999999999999
imdb,iid,20,123,8,0,0.8644,-0.0002,0.490282276723739,0.0001134125090732,0.3163836896419525,-0.0001809000968933,0.8058222222222222,-0.0026888888888889,0.758742,-0.000618,-0.0002
imdb,iid,20,123,8,1,0.8644,0.0005999999999999,0.490282276723739,-0.0010351578676015,0.3163836896419525,7.37905502319336e-05,0.8058222222222222,0.0038,0.758742,0.000224,0.0005999999999999
imdb,iid,20,123,8,2,0.8644,0.0003999999999999,0.490282276723739,0.0004674619089242,0.3163836896419525,0.0001056194305419,0.8058222222222222,-0.0022666666666666,0.758742,-5.999999999994898e-05,0.0003999999999999
imdb,iid,20,123,8,3,0.8644,-0.0002,0.490282276723739,0.0015013375611204,0.3163836896419525,-2.759695053100586e-05,0.8058222222222222,-0.0019111111111109,0.758742,-0.0003959999999999,-0.0002
imdb,iid,20,123,8,4,0.8644,0.0003999999999999,0.490282276723739,-0.0002269825355202,0.3163836896419525,6.151199340820312e-05,0.8058222222222222,-0.0003999999999999,0.758742,-0.0009979999999999,0.0003999999999999
imdb,iid,20,123,8,5,0.8644,-0.0002,0.490282276723739,0.0010386958771047,0.3163836896419525,2.592802047729492e-05,0.8058222222222222,-0.0027777777777777,0.758742,-0.000174,-0.0002
imdb,iid,20,123,8,6,0.8644,0.0001999999999999,0.490282276723739,0.0010436745483166,0.3163836896419525,-3.001093864440918e-05,0.8058222222222222,0.0028222222222222,0.758742,0.001066,0.0001999999999999
imdb,iid,20,123,8,7,0.8644,-0.001,0.490282276723739,0.0024153943572033,0.3163836896419525,-6.380677223205566e-05,0.8058222222222222,0.0019777777777776,0.758742,-0.000742,-0.001
imdb,iid,20,123,8,8,0.8644,0.0,0.490282276723739,0.000462748727441,0.3163836896419525,3.2335519790649414e-05,0.8058222222222222,-0.0008222222222222,0.758742,-8.799999999997699e-05,0.0
imdb,iid,20,123,8,9,0.8644,-0.0006,0.490282276723739,0.0019585773017737,0.3163836896419525,-3.55839729309082e-05,0.8058222222222222,-0.0016444444444443,0.758742,-0.0006159999999999,-0.0006
imdb,iid,20,123,8,10,0.8644,0.0,0.490282276723739,0.0,0.3163836896419525,2.685189247131348e-05,0.8058222222222222,-2.222222222214576e-05,0.758742,-0.0003619999999999,0.0
imdb,iid,20,123,8,11,0.8644,-0.0006,0.490282276723739,0.0003400801919471,0.3163836896419525,2.6226043701171875e-05,0.8058222222222222,0.0009333333333332,0.758742,0.000142,-0.0006
imdb,iid,20,123,8,12,0.8644,0.0,0.490282276723739,0.0,0.3163836896419525,7.003545761108398e-05,0.8058222222222222,-0.0036,0.758742,0.000312,0.0
imdb,iid,20,123,8,13,0.8644,0.0007999999999999,0.490282276723739,0.0007037681549572,0.3163836896419525,0.0002162158489227,0.8058222222222222,-0.0042888888888887,0.758742,-0.0010779999999999,0.0007999999999999
imdb,iid,20,123,8,14,0.8644,0.0,0.490282276723739,0.0006941230911615,0.3163836896419525,-0.0001395046710968,0.8058222222222222,-0.0044888888888889,0.758742,0.000198,0.0
imdb,iid,20,123,8,15,0.8644,0.0003999999999999,0.490282276723739,-0.0002269825355202,0.3163836896419525,0.0001365840435028,0.8058222222222222,-0.0030222222222222,0.758742,-0.0010539999999999,0.0003999999999999
imdb,iid,20,123,8,16,0.8644,0.0007999999999999,0.490282276723739,0.0004721794564856,0.3163836896419525,0.0001847147941589,0.8058222222222222,-0.0015777777777781,0.758742,0.00015,0.0007999999999999
imdb,iid,20,123,8,17,0.8644,0.0003999999999999,0.490282276723739,4.498945961273204e-06,0.3163836896419525,-2.4616718292236328e-05,0.8058222222222222,-0.0006888888888887,0.758742,-0.0009919999999999,0.0003999999999999
imdb,iid,20,123,8,18,0.8644,0.0005999999999999,0.490282276723739,-0.0010351578676015,0.3163836896419525,0.000201404094696,0.8058222222222222,0.0021111111111109,0.758742,-0.0005139999999999,0.0005999999999999
imdb,iid,20,123,8,19,0.8644,0.0007999999999999,0.490282276723739,0.0004721794564856,0.3163836896419525,0.0001414120197296,0.8058222222222222,-0.0063777777777778,0.758742,-0.0005739999999999,0.0007999999999999
imdb,iid,20,123,9,0,0.866,0.0008,0.4840646651270208,-0.0013722280768627,0.3147323727607727,-0.0001695454120635,0.8419111111111113,-0.0016888888888886,0.756892,-4.999999999999449e-05,0.0008
imdb,iid,20,123,9,1,0.866,0.0008,0.4840646651270208,-0.0011410676515275,0.3147323727607727,6.246566772460938e-05,0.8419111111111113,-0.0014444444444443,0.756892,0.0008059999999999,0.0008
imdb,iid,20,123,9,2,0.866,0.0006,0.4840646651270208,-0.00010450519884,0.3147323727607727,0.0001119971275329,0.8419111111111113,-0.0020444444444442,0.756892,-0.0013579999999999,0.0006
imdb,iid,20,123,9,3,0.866,-0.0001999999999999,0.4840646651270208,0.000111767412867,0.3147323727607727,-4.690885543823242e-05,0.8419111111111113,0.0043555555555558,0.756892,-0.000224,-0.0001999999999999
imdb,iid,20,123,9,4,0.866,0.0018,0.4840646651270208,-0.0023968021259299,0.3147323727607727,8.627772331237793e-05,0.8419111111111113,-0.0035333333333331,0.756892,0.0005359999999999,0.0018
imdb,iid,20,123,9,5,0.866,0.0006,0.4840646651270208,-0.0005667192039244,0.3147323727607727,2.437829971313477e-05,0.8419111111111113,0.0010000000000001,0.756892,-0.0007039999999999,0.0006
imdb,iid,20,123,9,6,0.866,-0.0003999999999999,0.4840646651270208,0.0016085247761435,0.3147323727607727,-2.8848648071289062e-05,0.8419111111111113,0.0003555555555558,0.756892,0.0014999999999999,-0.0003999999999999
imdb,iid,20,123,9,7,0.866,-0.0001999999999999,0.4840646651270208,0.0014971287612853,0.3147323727607727,-7.870793342590332e-05,0.8419111111111113,0.0024222222222223,0.756892,-0.0012379999999999,-0.0001999999999999
imdb,iid,20,123,9,8,0.866,0.0001999999999999,0.4840646651270208,0.0001191811815368,0.3147323727607727,2.950429916381836e-05,0.8419111111111113,-0.0020666666666664,0.756892,0.0008559999999999,0.0001999999999999
imdb,iid,20,123,9,9,0.866,0.0,0.4840646651270208,0.0006928406466512,0.3147323727607727,-5.137920379638672e-05,0.8419111111111113,0.0042444444444447,0.756892,0.00039,0.0
imdb,iid,20,123,9,10,0.866,0.0006,0.4840646651270208,0.0005888158087864,0.3147323727607727,4.562735557556152e-05,0.8419111111111113,-0.0052666666666665,0.756892,-0.0003659999999999,0.0006
imdb,iid,20,123,9,11,0.866,0.0008,0.4840646651270208,-0.0002164259501867,0.3147323727607727,3.674626350402832e-05,0.8419111111111113,-0.0051999999999998,0.756892,-0.000492,0.0008
imdb,iid,20,123,9,12,0.866,0.0003999999999999,0.4840646651270208,0.0007005246464292,0.3147323727607727,8.07642936706543e-05,0.8419111111111113,-0.002133333333333,0.756892,0.0007559999999999,0.0003999999999999
imdb,iid,20,123,9,13,0.866,-0.0001999999999999,0.4840646651270208,0.000111767412867,0.3147323727607727,0.0001955926418304,0.8419111111111113,0.0020444444444445,0.756892,-0.0001879999999999,-0.0001999999999999
imdb,iid,20,123,9,14,0.866,-0.0003999999999999,0.4840646651270208,-0.0009307180678083,0.3147323727607727,-0.0001388490200042,0.8419111111111113,-0.0008444444444444,0.756892,0.000616,-0.0003999999999999
imdb,iid,20,123,9,15,0.866,0.0001999999999999,0.4840646651270208,-0.0008048197424641,0.3147323727607727,0.0001357495784759,0.8419111111111113,-0.0011111111111108,0.756892,-0.0002999999999999,0.0001999999999999
imdb,iid,20,123,9,16,0.866,0.0001999999999999,0.4840646651270208,-0.0001118190494633,0.3147323727607727,0.0001657605171203,0.8419111111111113,0.0020222222222223,0.756892,-0.0005339999999999,0.0001999999999999
