dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
imdb,noniid,4,123,9,1,0.8696,0.03372,0.4250229990800368,0.0,0.3132537007331848,0.1285480181376139,0.6740222222222223,0.0,0.7444200000000001,0.0,0.03372
imdb,noniid,4,123,9,2,0.8696,0.0,0.4250229990800368,0.1185464433380557,0.3132537007331848,-0.0,0.6740222222222223,0.0055996296296297,0.7444200000000001,0.0584455333333333,0.0
imdb,noniid,4,123,9,3,0.8696,0.0460933333333333,0.4250229990800368,0.0,0.3132537007331848,0.3083124389251073,0.6740222222222223,0.0,0.7444200000000001,0.0,0.0460933333333333
imdb,noniid,4,123,10,0,0.8734,0.0,0.3991298374169911,0.0,0.3056325614452362,-0.0,0.7821333333333333,0.0,0.7385539999999999,0.0,0.0
imdb,noniid,4,123,10,1,0.8734,0.0360666666666666,0.3991298374169911,0.0,0.3056325614452362,0.2088229248921076,0.7821333333333333,0.0,0.7385539999999999,0.0,0.0360666666666666
imdb,noniid,4,123,10,2,0.8734,0.0,0.3991298374169911,0.1412493473858778,0.3056325614452362,-0.0,0.7821333333333333,-0.0048214814814815,0.7385539999999999,0.0647740666666666,0.0
imdb,noniid,4,123,10,3,0.8734,0.0375533333333333,0.3991298374169911,0.0,0.3056325614452362,0.2413981874783833,0.7821333333333333,0.0,0.7385539999999999,0.0,0.0375533333333333
imdb,noniid,4,2025,1,0,0.8242,0.0,0.5282698374181024,0.1646389440308456,0.4515400826931,-0.0,0.9188222222222222,0.0,0.77936,0.0607384666666666,0.0
imdb,noniid,4,2025,1,1,0.8242,0.0,0.5282698374181024,0.0,0.4515400826931,-0.0,0.9188222222222222,0.0,0.77936,0.0,0.0
imdb,noniid,4,2025,1,2,0.8242,0.0,0.5282698374181024,0.0,0.4515400826931,-0.0,0.9188222222222222,0.0210903703703703,0.77936,0.0,0.0
imdb,noniid,4,2025,1,3,0.8242,0.1080066666666666,0.5282698374181024,0.0,0.4515400826931,0.2293446203072865,0.9188222222222222,0.0,0.77936,0.0,0.1080066666666666
imdb,noniid,4,2025,2,0,0.8158,0.0,0.5508703113508213,0.0,0.3958795964717865,-0.0,0.8393777777777778,0.0,0.782482,0.0,0.0
imdb,noniid,4,2025,2,1,0.8158,0.0634133333333333,0.5508703113508213,0.0,0.3958795964717865,0.2589451650778452,0.8393777777777778,0.0,0.782482,0.0,0.0634133333333333
imdb,noniid,4,2025,2,2,0.8158,0.0,0.5508703113508213,0.1946813490275335,0.3958795964717865,-0.0,0.8393777777777778,0.033684074074074,0.782482,0.0489969999999999,0.0
imdb,noniid,4,2025,2,3,0.8158,0.0576066666666666,0.5508703113508213,0.0,0.3958795964717865,0.1459519267082214,0.8393777777777778,0.0,0.782482,0.0,0.0576066666666666
imdb,noniid,4,2025,3,0,0.8592,0.0,0.5018621973929237,0.0,0.3299940824508667,-0.0,0.8215333333333332,0.0013400000000001,0.768832,0.0,0.0
imdb,noniid,4,2025,3,1,0.8592,0.0,0.5018621973929237,0.0,0.3299940824508667,0.0837285816669464,0.8215333333333332,-0.0158933333333334,0.768832,0.0,0.0
imdb,noniid,4,2025,3,2,0.8592,0.0,0.5018621973929237,0.0968735923055945,0.3299940824508667,-0.0,0.8215333333333332,0.0,0.768832,0.0457959999999999,0.0
imdb,noniid,4,2025,3,3,0.8592,0.0550266666666666,0.5018621973929237,0.0,0.3299940824508667,0.1305603941281636,0.8215333333333332,-0.0250037037037037,0.768832,0.0,0.0550266666666666
imdb,noniid,4,2025,4,0,0.862,0.0,0.4890951276102088,0.0,0.3257470726966858,-0.0,0.8130222222222221,0.0,0.764802,0.0,0.0
imdb,noniid,4,2025,4,1,0.862,0.0,0.4890951276102088,0.0,0.3257470726966858,0.1103891313076019,0.8130222222222221,0.0,0.764802,0.0,0.0
imdb,noniid,4,2025,4,2,0.862,0.0,0.4890951276102088,0.0924376319456018,0.3257470726966858,-0.0,0.8130222222222221,0.0299214814814814,0.764802,0.0436958,0.0
imdb,noniid,4,2025,4,3,0.862,0.0402466666666666,0.4890951276102088,0.0,0.3257470726966858,0.1325635840495427,0.8130222222222221,0.0,0.764802,0.0,0.0402466666666666
imdb,noniid,4,2025,5,0,0.8652,0.0,0.4738788719371243,0.0,0.3220072984695434,-0.0,0.8129333333333333,0.0,0.76016,0.0,0.0
imdb,noniid,4,2025,5,1,0.8652,0.0,0.4738788719371243,0.0,0.3220072984695434,0.1770238310098648,0.8129333333333333,0.0,0.76016,0.0,0.0
imdb,noniid,4,2025,5,2,0.8652,0.0,0.4738788719371243,0.1078204834343925,0.3220072984695434,-0.0,0.8129333333333333,0.0911359259259259,0.76016,0.0509374,0.0
imdb,noniid,4,2025,5,3,0.8652,0.03438,0.4738788719371243,0.0,0.3220072984695434,0.1039120395978291,0.8129333333333333,0.0,0.76016,0.0,0.03438
imdb,noniid,4,2025,6,0,0.866,0.0,0.464203233256351,0.0,0.3177740573883056,-0.0,0.8668333333333333,0.0,0.75632,0.0,0.0
imdb,noniid,4,2025,6,1,0.866,0.0,0.464203233256351,0.0,0.3177740573883056,0.0644754787286122,0.8668333333333333,0.0,0.75632,0.0,0.0
imdb,noniid,4,2025,6,2,0.866,0.0,0.464203233256351,0.0780145546915325,0.3177740573883056,-0.0,0.8668333333333333,0.0648540740740741,0.75632,0.0443602666666666,0.0
imdb,noniid,4,2025,6,3,0.866,0.0418066666666666,0.464203233256351,0.0,0.3177740573883056,0.1287610540787379,0.8668333333333333,0.0,0.75632,0.0,0.0418066666666666
imdb,noniid,4,2025,7,0,0.868,0.0,0.4481566820276497,0.0,0.3131918311119079,-0.0,0.7668222222222221,0.0,0.752088,0.0,0.0
imdb,noniid,4,2025,7,1,0.868,0.0380533333333333,0.4481566820276497,0.0,0.3131918311119079,0.0898534854253133,0.7668222222222221,0.0,0.752088,0.0,0.0380533333333333
imdb,noniid,4,2025,7,2,0.868,0.0,0.4481566820276497,0.1230055935773223,0.3131918311119079,-0.0,0.7668222222222221,0.0655237037037037,0.752088,0.0583366666666666,0.0
imdb,noniid,4,2025,7,3,0.868,0.0376133333333333,0.4481566820276497,0.0,0.3131918311119079,0.132407996058464,0.7668222222222221,0.0,0.752088,0.0,0.0376133333333333
imdb,noniid,4,2025,8,0,0.8686,0.0,0.4363343311075293,0.0,0.3098885416984558,-0.0,0.7895111111111113,0.0,0.7488360000000001,0.0,0.0
imdb,noniid,4,2025,8,1,0.8686,0.0,0.4363343311075293,0.0,0.3098885416984558,0.0468485464652379,0.7895111111111113,0.0,0.7488360000000001,0.0,0.0
imdb,noniid,4,2025,8,2,0.8686,0.0,0.4363343311075293,0.1028290900138397,0.3098885416984558,-0.0,0.7895111111111113,0.0319407407407407,0.7488360000000001,0.0524934666666666,0.0
imdb,noniid,4,2025,8,3,0.8686,0.0245466666666666,0.4363343311075293,0.0,0.3098885416984558,0.0632980306943257,0.7895111111111113,0.0,0.7488360000000001,0.0,0.0245466666666666
imdb,noniid,4,2025,9,0,0.8724,0.0,0.421595598349381,0.0,0.3046033084392547,-0.0,0.8134666666666666,0.0,0.742964,0.0,0.0
imdb,noniid,4,2025,9,1,0.8724,0.0460666666666666,0.421595598349381,0.0,0.3046033084392547,0.1357086052497228,0.8134666666666666,-0.0532785185185186,0.742964,0.0,0.0460666666666666
imdb,noniid,4,2025,9,2,0.8724,0.0,0.421595598349381,0.1218373480792941,0.3046033084392547,-0.0,0.8134666666666666,0.0520792592592593,0.742964,0.0588508,0.0
imdb,noniid,4,2025,9,3,0.8724,0.03828,0.421595598349381,0.0,0.3046033084392547,0.1234305212895075,0.8134666666666666,0.0,0.742964,0.0,0.03828
imdb,noniid,4,2025,10,0,0.8718,0.0,0.4113328745125029,0.0,0.3022015988826751,-0.0,0.8139777777777777,0.0,0.7401420000000001,0.0,0.0
imdb,noniid,4,2025,10,1,0.8718,0.0321733333333333,0.4113328745125029,0.0,0.3022015988826751,0.0825453768173853,0.8139777777777777,0.0,0.7401420000000001,0.0,0.0321733333333333
imdb,noniid,4,2025,10,2,0.8718,0.0,0.4113328745125029,0.1207133652982377,0.3022015988826751,-0.0,0.8139777777777777,0.0609662962962962,0.7401420000000001,0.0577446666666666,0.0
imdb,noniid,4,2025,10,3,0.8718,0.03448,0.4113328745125029,0.0,0.3022015988826751,0.1153917243083318,0.8139777777777777,0.0,0.7401420000000001,0.0,0.03448
imdb,noniid,4,9928,1,0,0.728,0.0,0.6313186813186813,0.2009309350289974,0.502440333366394,-0.0,0.8527555555555555,0.0,0.797152,0.0621888666666666,0.0
imdb,noniid,4,9928,1,1,0.728,0.0,0.6313186813186813,0.0,0.502440333366394,-0.0,0.8527555555555555,0.0,0.797152,0.0,0.0
imdb,noniid,4,9928,1,2,0.728,0.0,0.6313186813186813,0.0,0.502440333366394,-0.0,0.8527555555555555,0.0,0.797152,0.0,0.0
imdb,noniid,4,9928,1,3,0.728,0.10198,0.6313186813186813,0.0,0.502440333366394,0.2397042572498321,0.8527555555555555,0.0,0.797152,0.0,0.10198
imdb,noniid,4,9928,2,0,0.8322,0.0,0.5340062484979572,0.0,0.3732968270778656,-0.0,0.9252,0.0,0.774486,0.0,0.0
imdb,noniid,4,9928,2,1,0.8322,0.0,0.5340062484979572,0.0,0.3732968270778656,-0.0,0.9252,0.0,0.774486,0.0,0.0
imdb,noniid,4,9928,2,2,0.8322,0.0,0.5340062484979572,0.1187899760578022,0.3732968270778656,-0.0,0.9252,0.0516977777777777,0.774486,0.0588535333333333,0.0
imdb,noniid,4,9928,2,3,0.8322,0.0958933333333333,0.5340062484979572,0.0,0.3732968270778656,0.2973115692536036,0.9252,0.0,0.774486,0.0,0.0958933333333333
imdb,noniid,4,9928,3,0,0.8594,0.0,0.5050034908075401,0.0,0.3313865661621094,-0.0,0.8439111111111113,0.0,0.765068,0.0,0.0
imdb,noniid,4,9928,3,1,0.8594,0.0,0.5050034908075401,0.0,0.3313865661621094,-0.0,0.8439111111111113,0.0,0.765068,0.0,0.0
imdb,noniid,4,9928,3,2,0.8594,0.0,0.5050034908075401,0.1282429068503333,0.3313865661621094,-0.0,0.8439111111111113,0.0135074074074074,0.765068,0.0517229333333333,0.0
imdb,noniid,4,9928,3,3,0.8594,0.0505399999999999,0.5050034908075401,0.0,0.3313865661621094,0.186252611875534,0.8439111111111113,0.0,0.765068,0.0,0.0505399999999999
imdb,noniid,4,9928,4,0,0.865,0.0,0.4899421965317919,0.0,0.3228217661380768,-0.0,0.8740888888888889,0.0,0.762378,0.0,0.0
imdb,noniid,4,9928,4,1,0.865,0.0,0.4899421965317919,0.0,0.3228217661380768,-0.0,0.8740888888888889,0.0,0.762378,0.0,0.0
imdb,noniid,4,9928,4,2,0.865,0.0,0.4899421965317919,0.0859743247586842,0.3228217661380768,-0.0,0.8740888888888889,-0.0054440740740739,0.762378,0.0399066666666666,0.0
imdb,noniid,4,9928,4,3,0.865,0.0453133333333333,0.4899421965317919,0.0,0.3228217661380768,0.1323252956072489,0.8740888888888889,0.0,0.762378,0.0,0.0453133333333333
imdb,noniid,4,9928,5,0,0.8672,0.0,0.477859778597786,0.0,0.319333553314209,-0.0,0.7168888888888887,0.0,0.757732,0.0,0.0
imdb,noniid,4,9928,5,1,0.8672,0.0,0.477859778597786,0.0,0.319333553314209,-0.0,0.7168888888888887,0.0,0.757732,0.0,0.0
imdb,noniid,4,9928,5,2,0.8672,0.0,0.477859778597786,0.1046487582503955,0.319333553314209,-0.0,0.7168888888888887,0.0,0.757732,0.0438342,0.0
imdb,noniid,4,9928,5,3,0.8672,0.0460066666666667,0.477859778597786,0.0,0.319333553314209,0.1973355958859125,0.7168888888888887,0.0,0.757732,0.0,0.0460066666666667
imdb,noniid,4,9928,6,0,0.8698,-0.0193933333333333,0.4656242814440101,0.0,0.3156341314315796,-0.0,0.803577777777778,0.003977037037037,0.755378,0.0,-0.0193933333333333
imdb,noniid,4,9928,6,1,0.8698,0.0392599999999999,0.4656242814440101,0.0,0.3156341314315796,-0.0,0.803577777777778,0.0,0.755378,0.0,0.0392599999999999
imdb,noniid,4,9928,6,2,0.8698,-0.04356,0.4656242814440101,0.0781867818681967,0.3156341314315796,-0.0,0.803577777777778,0.0,0.755378,0.0355804666666667,-0.04356
imdb,noniid,4,9928,6,3,0.8698,0.0286933333333333,0.4656242814440101,0.0,0.3156341314315796,0.0938795179128646,0.803577777777778,0.0,0.755378,0.0,0.0286933333333333
imdb,noniid,4,9928,7,0,0.87,-0.01196,0.4528735632183908,0.0,0.3131417632102966,-0.0,0.6579333333333333,0.0,0.751676,0.0,-0.01196
imdb,noniid,4,9928,7,1,0.87,0.03044,0.4528735632183908,0.0,0.3131417632102966,-0.0,0.6579333333333333,0.0,0.751676,0.0,0.03044
imdb,noniid,4,9928,7,2,0.87,-0.0589866666666666,0.4528735632183908,0.1013445039834768,0.3131417632102966,-0.0,0.6579333333333333,0.0221177777777777,0.751676,0.0415916666666666,-0.0589866666666666
imdb,noniid,4,9928,7,3,0.87,0.0453066666666666,0.4528735632183908,0.0,0.3131417632102966,0.1988637427488963,0.6579333333333333,-0.0002748148148148,0.751676,0.0,0.0453066666666666
imdb,noniid,4,9928,8,0,0.872,-0.0157,0.4389908256880734,0.0,0.309337705373764,-0.0,0.7551999999999999,0.0,0.7474339999999999,0.0,-0.0157
imdb,noniid,4,9928,8,1,0.872,0.0363666666666666,0.4389908256880734,0.0,0.309337705373764,-0.0,0.7551999999999999,0.0,0.7474339999999999,0.0,0.0363666666666666
imdb,noniid,4,9928,8,2,0.872,-0.0571199999999999,0.4389908256880734,0.1034647573165166,0.309337705373764,-0.0,0.7551999999999999,0.0332622222222222,0.7474339999999999,0.0420160666666666,-0.0571199999999999
imdb,noniid,4,9928,8,3,0.872,0.0434533333333333,0.4389908256880734,0.0,0.309337705373764,0.1559122830629348,0.7551999999999999,0.0,0.7474339999999999,0.0,0.0434533333333333
imdb,noniid,4,9928,9,0,0.8758,-0.0271333333333333,0.4258963233614981,0.0,0.3059722781181335,-0.0,0.7667555555555556,0.0,0.743816,0.0,-0.0271333333333333
imdb,noniid,4,9928,9,1,0.8758,0.03814,0.4258963233614981,0.0,0.3059722781181335,-0.0,0.7667555555555556,-0.0183099999999999,0.743816,0.0,0.03814
imdb,noniid,4,9928,9,2,0.8758,-0.0490333333333333,0.4258963233614981,0.0946839971164127,0.3059722781181335,-0.0,0.7667555555555556,0.0150718518518518,0.743816,0.0396936666666666,-0.0490333333333333
imdb,noniid,4,9928,9,3,0.8758,0.0450266666666666,0.4258963233614981,0.0,0.3059722781181335,0.1936065912246704,0.7667555555555556,0.0,0.743816,0.0,0.0450266666666666
imdb,noniid,4,9928,10,0,0.8762,-0.0179333333333333,0.406756448299475,0.0,0.3001618683338165,-0.0,0.8016000000000001,0.0,0.739958,0.0,-0.0179333333333333
imdb,noniid,4,9928,10,1,0.8762,0.0356533333333333,0.406756448299475,0.0,0.3001618683338165,-0.0,0.8016000000000001,0.0,0.739958,0.0,0.0356533333333333
imdb,noniid,4,9928,10,2,0.8762,-0.0668733333333333,0.406756448299475,0.156076849873222,0.3001618683338165,-0.0,0.8016000000000001,0.0718762962962963,0.739958,0.0550591999999999,-0.0668733333333333
imdb,noniid,4,9928,10,3,0.8762,0.0547066666666666,0.406756448299475,0.0,0.3001618683338165,0.2186982641617457,0.8016000000000001,0.0,0.739958,0.0,0.0547066666666666
imdb,noniid,20,42,1,0,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,0.0305631478627522,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,1,0.7966,0.0,0.4710017574692443,-0.0684441716677063,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,-0.0207935333333333,0.0
imdb,noniid,20,42,1,2,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,3,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,4,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,5,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,6,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,7,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,8,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,9,0.7966,0.0399133333333333,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0399133333333333
imdb,noniid,20,42,1,10,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,11,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,12,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,13,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,14,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,15,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,16,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,17,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,18,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,1,19,0.7966,0.0,0.4710017574692443,0.0,0.5912686586380005,-0.0,0.9389777777777776,0.0,0.756338,0.0,0.0
imdb,noniid,20,42,2,0,0.846,0.0266399999999999,0.5446808510638298,0.0,0.3915346562862396,0.0413837889830271,0.8017333333333334,0.0,0.780796,0.0,0.0266399999999999
imdb,noniid,20,42,2,1,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,2,0.846,0.0,0.5446808510638298,0.0269110256869265,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0116838,0.0
imdb,noniid,20,42,2,3,0.846,0.0291799999999999,0.5446808510638298,0.0,0.3915346562862396,0.0910909483830134,0.8017333333333334,0.0,0.780796,0.0,0.0291799999999999
imdb,noniid,20,42,2,4,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,5,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,6,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,7,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,8,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0056488888888888,0.780796,0.0,0.0
imdb,noniid,20,42,2,9,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,10,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,11,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,12,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,13,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,14,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,15,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,16,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,17,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,18,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,2,19,0.846,0.0,0.5446808510638298,0.0,0.3915346562862396,-0.0,0.8017333333333334,0.0,0.780796,0.0,0.0
imdb,noniid,20,42,3,0,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0003437037037036,0.7791440000000001,0.0,0.0
imdb,noniid,20,42,3,1,0.8576,0.0003666666666666,0.5375466417910447,0.0,0.3378270268440246,0.0033742407957712,0.822688888888889,0.0,0.7791440000000001,0.0,0.0003666666666666
imdb,noniid,20,42,3,2,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0070381481481481,0.7791440000000001,0.0013565999999999,0.0
imdb,noniid,20,42,3,3,0.8576,0.0116066666666666,0.5375466417910447,0.0,0.3378270268440246,0.0611794273058573,0.822688888888889,0.0,0.7791440000000001,-0.0001686,0.0116066666666666
imdb,noniid,20,42,3,4,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0019867999999999,0.0
imdb,noniid,20,42,3,5,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,-0.0006819999999999,0.0
imdb,noniid,20,42,3,6,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0016182666666666,0.0
imdb,noniid,20,42,3,7,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0,0.0
imdb,noniid,20,42,3,8,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0,0.0
imdb,noniid,20,42,3,9,0.8576,0.0204466666666666,0.5375466417910447,0.0,0.3378270268440246,0.0890961418549219,0.822688888888889,0.0,0.7791440000000001,0.0,0.0204466666666666
imdb,noniid,20,42,3,10,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0,0.0
imdb,noniid,20,42,3,11,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0,0.0
imdb,noniid,20,42,3,12,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0,0.0
imdb,noniid,20,42,3,13,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,0.0356260071198145,0.822688888888889,0.0,0.7791440000000001,0.0,0.0
imdb,noniid,20,42,3,14,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0,0.0
imdb,noniid,20,42,3,15,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0,0.0
imdb,noniid,20,42,3,16,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0004503999999999,0.0
imdb,noniid,20,42,3,17,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0005853333333333,0.0
imdb,noniid,20,42,3,18,0.8576,0.0013066666666666,0.5375466417910447,0.0,0.3378270268440246,0.0033121446768442,0.822688888888889,0.0,0.7791440000000001,0.0016766,0.0013066666666666
imdb,noniid,20,42,3,19,0.8576,0.0,0.5375466417910447,0.0,0.3378270268440246,-0.0,0.822688888888889,0.0,0.7791440000000001,0.0,0.0
imdb,noniid,20,42,4,0,0.8612,0.0155266666666666,0.5292614955875522,0.0,0.3262584507465362,-0.0,0.8241555555555555,0.0,0.774738,0.0,0.0155266666666666
imdb,noniid,20,42,4,1,0.8612,-0.00436,0.5292614955875522,0.0,0.3262584507465362,-0.0,0.8241555555555555,0.0,0.774738,0.0,-0.00436
imdb,noniid,20,42,4,2,0.8612,0.0,0.5292614955875522,0.0,0.3262584507465362,-0.0,0.8241555555555555,0.0,0.774738,0.0,0.0
imdb,noniid,20,42,4,3,0.8612,0.0115066666666666,0.5292614955875522,0.0,0.3262584507465362,-0.0,0.8241555555555555,0.0,0.774738,0.0,0.0115066666666666
imdb,noniid,20,42,4,4,0.8612,-0.01532,0.5292614955875522,0.0,0.3262584507465362,-0.0,0.8241555555555555,-0.008181111111111,0.774738,0.0,-0.01532
imdb,noniid,20,42,4,5,0.8612,0.0,0.5292614955875522,0.0,0.3262584507465362,-0.0,0.8241555555555555,0.0,0.774738,0.0,0.0
imdb,noniid,20,42,4,6,0.8612,-0.0133066666666666,0.5292614955875522,0.0,0.3262584507465362,-0.0,0.8241555555555555,0.0,0.774738,0.0,-0.0133066666666666
imdb,noniid,20,42,4,7,0.8612,0.0135333333333333,0.5292614955875522,0.0,0.3262584507465362,0.1124469409386317,0.8241555555555555,0.0,0.774738,0.0,0.0135333333333333
imdb,noniid,20,42,4,8,0.8612,0.0,0.5292614955875522,0.0,0.3262584507465362,0.042995336651802,0.8241555555555555,0.0,0.774738,0.0,0.0
imdb,noniid,20,42,4,9,0.8612,0.0258,0.5292614955875522,0.0,0.3262584507465362,-0.0,0.8241555555555555,0.0,0.774738,0.0,0.0258
imdb,noniid,20,42,4,10,0.8612,0.0219266666666666,0.5292614955875522,0.0,0.3262584507465362,-0.0,0.8241555555555555,0.0,0.774738,0.0,0.0219266666666666
imdb,noniid,20,42,4,11,0.8612,0.0,0.5292614955875522,0.0184879401158535,0.3262584507465362,-0.0,0.8241555555555555,0.0,0.774738,0.0057394,0.0
imdb,noniid,20,42,4,12,0.8612,-0.0007933333333333,0.5292614955875522,0.0,0.3262584507465362,-0.0,0.8241555555555555,0.0,0.774738,0.0,-0.0007933333333333
imdb,noniid,20,42,4,13,0.8612,0.0125466666666666,0.5292614955875522,0.0,0.3262584507465362,0.0283576548099517,0.8241555555555555,0.0,0.774738,0.0,0.0125466666666666
