dataset,partition,num_clients,seed,round,client_id,global_l1o_rob,l1o_rob_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_priv,l1o_priv_contribution,l1o_priv_abs_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,l1o_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,l1o_loss_contribution,l1o_acc_contribution,global_l1o_loss,global_l1o_acc,acc_contribution
adult,iid,20,42,2,7,0.9831026717166548,0.0001893745521548,0.8730538922155688,0.0007083613217475,0.8061098100442363,0.0014111535423011,0.8114829526261227,-0.0121317662407249,,0.8925241409413942,-0.0026663302439831,0.0026663302439831,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0003123879432678,0.0015354693417954,0.307836502790451,0.8547446002661481,0.0015354693417954
adult,iid,20,42,2,8,0.9831026717166548,7.165523595142886e-06,0.8730538922155688,-0.0005672109019371,0.8061098100442363,0.0035256333616989,0.8114829526261227,0.0152709990797796,,0.8925241409413942,0.0049921853269365,0.0049921853269365,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0001126527786254,0.0010236462278636,0.307836502790451,0.8547446002661481,0.0010236462278636
adult,iid,20,42,2,9,0.9831026717166548,-0.0002446514484593,0.8730538922155688,0.0006293593933359,0.8061098100442363,0.0004580224252356,0.8114829526261227,0.0050961572062575,,0.8925241409413942,0.0001275086700075,0.0001275086700075,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-5.447864532470703e-05,0.0002047292455727,0.307836502790451,0.8547446002661481,0.0002047292455727
adult,iid,20,42,2,10,0.9831026717166548,0.0002528406182823,0.8730538922155688,0.005412122643575,0.8061098100442363,0.0032326471670733,0.8114829526261227,0.0039487938123916,,0.8925241409413942,0.0055286428300802,0.0055286428300802,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-0.0001303553581237,0.0009212816050773,0.307836502790451,0.8547446002661481,0.0009212816050773
adult,iid,20,42,2,11,0.9831026717166548,-3.0709386835803265e-05,0.8730538922155688,-0.0020210388478527,0.8061098100442363,0.0012408192736061,0.8114829526261227,0.005620333376044,,0.8925241409413942,0.0010783672343992,0.0010783672343992,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0001438558101654,0.0009212816050773,0.307836502790451,0.8547446002661481,0.0009212816050773
adult,iid,20,42,2,12,0.9831026717166548,3.0709386836802466e-06,0.8730538922155688,-0.0028751415892741,0.8061098100442363,-0.0015444015444014,0.8114829526261227,-0.0049796736129714,,0.8925241409413942,0.000410487307706,0.000410487307706,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-0.0002622008323669,0.0008189169822909,0.307836502790451,0.8547446002661481,0.0008189169822909
adult,iid,20,42,2,13,0.9831026717166548,-0.0004708772648172,0.8730538922155688,0.000224290970209,0.8061098100442363,-0.002497532661467,0.8114829526261227,-0.000419340935829,,0.8925241409413942,-0.0028413087907898,0.0028413087907898,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-0.0002054274082183,-0.0001023646227863,0.307836502790451,0.8547446002661481,-0.0001023646227863
adult,iid,20,42,2,14,0.9831026717166548,-4.606408025376041e-05,0.8730538922155688,-0.0007487897767682,0.8061098100442363,0.0028972766677685,0.8114829526261227,0.0106000069890157,,0.8925241409413942,0.0060413804419726,0.0060413804419726,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-0.0002645552158355,-0.0002047292455726,0.307836502790451,0.8547446002661481,-0.0002047292455726
adult,iid,20,42,2,15,0.9831026717166548,-0.0002108711229398,0.8730538922155688,0.0067309093597961,0.8061098100442363,0.0041486920175445,0.8114829526261227,-0.0059697841559014,,0.8925241409413942,0.0075224808296695,0.0075224808296695,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0001774430274963,0.0009212816050773,0.307836502790451,0.8547446002661481,0.0009212816050773
adult,iid,20,42,2,16,0.9831026717166548,0.0003470160712458,0.8730538922155688,0.0042701893995112,0.8061098100442363,0.0026254826254826,0.8114829526261227,0.0071753893464105,,0.8925241409413942,0.0042088788078332,0.0042088788078332,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,5.680322647094727e-05,0.0005118231139318,0.307836502790451,0.8547446002661481,0.0005118231139318
adult,iid,20,42,2,17,0.9831026717166548,-0.0004330023543862,0.8730538922155688,-0.0055560538599255,0.8061098100442363,-0.002497532661467,0.8114829526261227,0.0215611131172175,,0.8925241409413942,-0.0018605278193903,0.0018605278193903,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-0.0001153945922851,0.0005118231139318,0.307836502790451,0.8547446002661481,0.0005118231139318
adult,iid,20,42,2,18,0.9831026717166548,9.519909919142312e-05,0.8730538922155688,0.0011882653409437,0.8061098100442363,0.0012302231974363,0.8114829526261227,0.0233840813521415,,0.8925241409413942,6.920233056206815e-05,6.920233056206815e-05,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0002205967903137,0.0015354693417954,0.307836502790451,0.8547446002661481,0.0015354693417954
