dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,gtg_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,loss_contribution,acc_contribution,global_gtg_loss,global_gtg_acc
cifar,noniid,20,107,3,13,0.644279956817627,0.0,0.3180428134556575,0.0,1.0,0.0,0.8123111111111112,0.0,,0.9755452262688036,0.0,0.0,0.1298,0.1665294219390215,0.1283189215498562,0.0502147403133999,2.657155513763428,-0.0548800491151355,0.0,2.657155513763428,0.1298
cifar,noniid,20,107,3,14,0.644279956817627,0.0,0.3180428134556575,0.0,1.0,0.0,0.8123111111111112,0.0,,0.9755452262688036,0.0,0.0,0.1298,0.1665294219390215,0.1283189215498562,0.0502147403133999,2.657155513763428,0.0,0.0,2.657155513763428,0.1298
cifar,noniid,20,107,3,15,0.644279956817627,0.0,0.3180428134556575,0.0,1.0,0.0,0.8123111111111112,0.0,,0.9755452262688036,0.0,0.0,0.1298,0.1665294219390215,0.1283189215498562,0.0502147403133999,2.657155513763428,0.0,0.0,2.657155513763428,0.1298
cifar,noniid,20,107,3,16,0.644279956817627,0.0,0.3180428134556575,0.0,1.0,0.0,0.8123111111111112,0.0013313264806657,,0.9755452262688036,0.0,0.0,0.1298,0.1665294219390215,0.1283189215498562,0.0502147403133999,2.657155513763428,-0.086483497468252,0.0098801556420233,2.657155513763428,0.1298
cifar,noniid,20,107,3,17,0.644279956817627,0.0,0.3180428134556575,0.0,1.0,0.0,0.8123111111111112,0.0,,0.9755452262688036,0.0,0.0,0.1298,0.1665294219390215,0.1283189215498562,0.0502147403133999,2.657155513763428,0.0,0.0041579766536964,2.657155513763428,0.1298
cifar,noniid,20,107,3,18,0.644279956817627,0.0,0.3180428134556575,0.0,1.0,0.0,0.8123111111111112,0.0,,0.9755452262688036,0.0,0.0,0.1298,0.1665294219390215,0.1283189215498562,0.0502147403133999,2.657155513763428,-0.0870771627577524,0.0034918287937743,2.657155513763428,0.1298
cifar,noniid,20,107,3,19,0.644279956817627,0.0,0.3180428134556575,0.0,1.0,0.0,0.8123111111111112,0.0,,0.9755452262688036,0.0,0.0,0.1298,0.1665294219390215,0.1283189215498562,0.0502147403133999,2.657155513763428,0.0,0.0,2.657155513763428,0.1298
cifar,noniid,20,107,4,0,0.5213760137557983,0.0075107951218897,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,1,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,2,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0230195348837209,2.552207469940185,0.1694
cifar,noniid,20,107,4,3,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0007265116279069,2.552207469940185,0.1694
cifar,noniid,20,107,4,4,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,5,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,6,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0281795348837209,2.552207469940185,0.1694
cifar,noniid,20,107,4,7,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,8,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,9,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,10,0.5213760137557983,-0.0166794731145601,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,11,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0020567441860465,2.552207469940185,0.1694
cifar,noniid,20,107,4,12,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,13,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,14,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,15,0.5213760137557983,0.0,0.2041942604856512,0.1211388402129084,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0083793017283573,0.0083793017283573,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,16,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,-0.1009304691244054,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,4,17,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0085395348837209,2.552207469940185,0.1694
cifar,noniid,20,107,4,18,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,0.0,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,-0.0948951341487743,0.0025795348837209,2.552207469940185,0.1694
cifar,noniid,20,107,4,19,0.5213760137557983,0.0,0.2041942604856512,0.0,1.0,0.0,0.7305111111111109,-0.0025794529914529,,0.9556729128567314,0.0,0.0,0.1694,0.3684550110396182,0.169378234714682,0.1045098801517966,2.552207469940185,0.0,0.0,2.552207469940185,0.1694
cifar,noniid,20,107,5,0,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,1,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0128242990654205,2.3180489540100098,0.23
cifar,noniid,20,107,5,2,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,3,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,4,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,5,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0065105253212396,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,6,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0279037383177569,2.3180489540100098,0.23
cifar,noniid,20,107,5,7,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,8,0.4691920280456543,0.1235031248296348,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0028667422524565,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,9,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,10,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0011133408919123,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,11,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0075719626168224,2.3180489540100098,0.23
cifar,noniid,20,107,5,12,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,13,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0019652116402116,,0.9571501416211832,0.0020657179742735,0.0020657179742735,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,14,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,15,0.4691920280456543,0.1066399986304125,0.1535337124289195,0.0,1.0,0.0,0.6798,-0.0032172146636432,,0.9571501416211832,0.0073499083971678,0.0073499083971678,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,5,16,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,-0.0883309686784264,0.0112037383177569,2.3180489540100098,0.23
cifar,noniid,20,107,5,17,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0081551401869158,2.3180489540100098,0.23
cifar,noniid,20,107,5,18,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,-0.1048387160404123,0.0148140186915887,2.3180489540100098,0.23
cifar,noniid,20,107,5,19,0.4691920280456543,0.0,0.1535337124289195,0.0,1.0,0.0,0.6798,0.0,,0.9571501416211832,0.0,0.0,0.23,0.4078198003762665,0.2295054355548512,0.1711875884604491,2.3180489540100098,0.0,0.0,2.3180489540100098,0.23
cifar,noniid,20,107,6,0,0.33228200674057,0.0077564470417849,0.1216999356084996,0.0,0.9931856899488928,0.0019475528599461,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,1,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0240082474226804,2.0234150886535645,0.3034
cifar,noniid,20,107,6,2,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0133051546391752,2.0234150886535645,0.3034
cifar,noniid,20,107,6,3,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0003542616033755,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0115876288659793,2.0234150886535645,0.3034
cifar,noniid,20,107,6,4,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,-0.0026344866385372,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,5,0.33228200674057,0.0,0.1216999356084996,0.0987750880205807,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,-0.0171319587628865,2.0234150886535645,0.3034
cifar,noniid,20,107,6,6,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0189979381443298,2.0234150886535645,0.3034
cifar,noniid,20,107,6,7,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,8,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,-0.0031461040787623,,0.9516314845804038,0.0072513741891391,0.0072513741891391,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,9,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,10,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,11,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,-0.0006741772151898,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,12,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,13,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,14,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,-0.0225302649916504,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,15,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0058378456462532,0.0058378456462532,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,16,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,17,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,6,18,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,0.0,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,-0.0851314033535744,0.0267701030927835,2.0234150886535645,0.3034
cifar,noniid,20,107,6,19,0.33228200674057,0.0,0.1216999356084996,0.0,0.9931856899488928,0.0,0.7196222222222222,-0.0009883263009845,,0.9516314845804038,0.0,0.0,0.3034,0.6077282429675386,0.3023262439748307,0.2646469575268345,2.0234150886535645,0.0,0.0,2.0234150886535645,0.3034
cifar,noniid,20,107,7,0,0.1930040121078491,0.0180426133212758,0.0802192326856004,0.0,0.9794393885053349,0.0023364172985006,0.6208222222222222,0.0015198790627362,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,1,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0253955223880596,1.7366716861724854,0.3886
cifar,noniid,20,107,7,2,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,3,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0159149253731343,1.7366716861724854,0.3886
cifar,noniid,20,107,7,4,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,-0.0074925736961451,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,5,0.1930040121078491,0.0,0.0802192326856004,0.0799805492250045,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0027024945418308,0.0027024945418308,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,6,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,7,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,8,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0045752649147701,0.0045752649147701,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,9,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,10,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,11,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0130850746268656,1.7366716861724854,0.3886
cifar,noniid,20,107,7,12,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0037021541950113,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,13,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,-0.0048615646258503,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,14,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,-0.0049377739984882,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,15,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0021782501889644,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0,1.7366716861724854,0.3886
cifar,noniid,20,107,7,16,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,0.0160194029850746,1.7366716861724854,0.3886
cifar,noniid,20,107,7,17,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,-0.0336461500688032,-0.0011029850746268,1.7366716861724854,0.3886
cifar,noniid,20,107,7,18,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,-0.0888682197440754,0.0424059701492537,1.7366716861724854,0.3886
cifar,noniid,20,107,7,19,0.1930040121078491,0.0,0.0802192326856004,0.0,0.9794393885053349,0.0,0.6208222222222222,0.0,,0.939525118454896,0.0,0.0,0.3886,0.596831546872803,0.3869662424937876,0.372945977057718,1.7366716861724854,0.0,-0.0083402985074626,1.7366716861724854,0.3886
cifar,noniid,20,107,8,0,0.137328028678894,0.0218263933291802,0.0509473684210526,0.0,0.9740260468035506,0.0033541262928857,0.6984666666666666,0.0,,0.935978354425108,0.0,0.0,0.4718,0.6020606021893762,0.4697832566837805,0.4663690352202415,1.4915754795074463,0.0,0.0,1.4915754795074463,0.4718
cifar,noniid,20,107,8,1,0.137328028678894,0.0,0.0509473684210526,0.0,0.9740260468035506,0.0,0.6984666666666666,0.0,,0.935978354425108,0.0,0.0,0.4718,0.6020606021893762,0.4697832566837805,0.4663690352202415,1.4915754795074463,0.0,0.0268342245989304,1.4915754795074463,0.4718
cifar,noniid,20,107,8,2,0.137328028678894,0.0,0.0509473684210526,0.0,0.9740260468035506,0.0,0.6984666666666666,0.0,,0.935978354425108,0.0,0.0,0.4718,0.6020606021893762,0.4697832566837805,0.4663690352202415,1.4915754795074463,0.0,0.0,1.4915754795074463,0.4718
cifar,noniid,20,107,8,3,0.137328028678894,0.0,0.0509473684210526,0.0,0.9740260468035506,0.0,0.6984666666666666,0.0,,0.935978354425108,0.0,0.0,0.4718,0.6020606021893762,0.4697832566837805,0.4663690352202415,1.4915754795074463,0.0,0.0,1.4915754795074463,0.4718
cifar,noniid,20,107,8,4,0.137328028678894,0.0,0.0509473684210526,0.0,0.9740260468035506,0.0,0.6984666666666666,-0.0052478389579632,,0.935978354425108,0.0,0.0,0.4718,0.6020606021893762,0.4697832566837805,0.4663690352202415,1.4915754795074463,0.0,0.0,1.4915754795074463,0.4718
cifar,noniid,20,107,8,5,0.137328028678894,0.0,0.0509473684210526,0.0319660306207322,0.9740260468035506,0.0,0.6984666666666666,0.0,,0.935978354425108,0.0,0.0,0.4718,0.6020606021893762,0.4697832566837805,0.4663690352202415,1.4915754795074463,0.0,0.0,1.4915754795074463,0.4718
