dataset,partition,num_clients,seed,round,client_id,global_l1o_acc,l1o_acc_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_loss,l1o_loss_contribution,global_l1o_priv,l1o_priv_contribution,global_l1o_rob,l1o_rob_contribution,acc_contribution
imdb,noniid,4,123,5,0,0.8548,0.0697999999999999,0.4829199812821713,-0.0702010378261089,0.335629940032959,0.1433275938034057,0.838111111111111,-0.0315555555555555,0.761606,-0.0217359999999999,0.0697999999999999
imdb,noniid,4,123,5,1,0.8548,0.0221999999999999,0.4829199812821713,-0.028730270939784,0.335629940032959,0.0439908802509307,0.838111111111111,0.0084777777777775,0.761606,-0.008826,0.0221999999999999
imdb,noniid,4,123,5,2,0.8548,0.021,0.4829199812821713,-0.022237130735099,0.335629940032959,0.0336403250694274,0.838111111111111,0.0199333333333333,0.761606,-0.001356,0.021
imdb,noniid,4,123,5,3,0.8548,-0.005,0.4829199812821713,0.0039713885861955,0.335629940032959,-0.0075138807296752,0.838111111111111,0.0136222222222222,0.761606,0.001082,-0.005
imdb,noniid,4,123,6,0,0.8622,0.0665999999999999,0.464857341684064,-0.0720959011515317,0.326075792312622,0.1360448598861694,0.8353777777777778,-0.0410555555555556,0.75742,-0.0199979999999999,0.0665999999999999
imdb,noniid,4,123,6,1,0.8622,0.0213999999999999,0.464857341684064,-0.0332397087440996,0.326075792312622,0.0373429059982299,0.8353777777777778,-0.0471777777777777,0.75742,-0.0069219999999999,0.0213999999999999
imdb,noniid,4,123,6,2,0.8622,0.0277999999999999,0.464857341684064,-0.0255549306074029,0.326075792312622,0.03813436627388,0.8353777777777778,-0.006622222222222,0.75742,-0.000356,0.0277999999999999
imdb,noniid,4,123,6,3,0.8622,-0.0014,0.464857341684064,0.0016799447410348,0.326075792312622,-0.007423460483551,0.8353777777777778,0.0150333333333332,0.75742,0.001214,-0.0014
imdb,noniid,4,123,7,0,0.8668,0.0637999999999999,0.4513151822796493,-0.0682364989158674,0.3177662491798401,0.1306223273277282,0.8152666666666666,-0.0528777777777778,0.753304,-0.020916,0.0637999999999999
imdb,noniid,4,123,7,1,0.8668,0.0181999999999999,0.4513151822796493,-0.029712392549481,0.3177662491798401,0.0340933799743652,0.8152666666666666,0.0241111111111111,0.753304,-0.007812,0.0181999999999999
