dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,gtg_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
adult,noniid,20,42,2,4,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0104034374282549,0.0104034374282549,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,5,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0002223186596289,0.3544929325580597,0.8416419285494933,0.0002223186596289
adult,noniid,20,42,2,6,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,0.0237898566325505,0.0076828253789293,0.3544929325580597,0.8416419285494933,0.0076828253789293
adult,noniid,20,42,2,7,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,8,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,0.051407666405042,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,9,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,10,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0103948084604056,0.0103948084604056,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,11,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0074204259233361,0.3544929325580597,0.8416419285494933,0.0074204259233361
adult,noniid,20,42,2,12,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,13,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0,0.3544929325580597,0.8416419285494933,0.0
