dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
imdb,iid,20,42,3,13,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
imdb,iid,20,42,3,14,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
imdb,iid,20,42,3,15,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
imdb,iid,20,42,3,16,0.8518,0.0011266666666666,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0011266666666666
imdb,iid,20,42,3,17,0.8518,0.0001733333333333,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0001733333333333
imdb,iid,20,42,3,18,0.8518,0.0008533333333333,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0083125925925925,0.776682,0.0,0.0008533333333333
imdb,iid,20,42,3,19,0.8518,0.0,0.527823432730688,0.0,0.3476961553096771,-0.0,0.8075555555555556,0.0,0.776682,0.0,0.0
imdb,iid,20,42,4,0,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,0.0020438541968663,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,1,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,2,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,0.0015436748663584,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,3,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,4,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,0.0009672870238622,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,5,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,6,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,7,0.8546,0.0001399999999999,0.5146267259536625,0.0,0.3345344364643097,0.0006902873516082,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0001399999999999
imdb,iid,20,42,4,8,0.8546,0.00094,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.00094
imdb,iid,20,42,4,9,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,0.0015969673792521,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,10,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,11,0.8546,0.0,0.5146267259536625,0.0007151812343891,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0001451333333333,0.0
imdb,iid,20,42,4,12,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,13,0.8546,-0.0003533333333333,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0171007407407407,0.7720480000000001,0.0,-0.0003533333333333
imdb,iid,20,42,4,14,0.8546,0.0003933333333333,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0003933333333333
imdb,iid,20,42,4,15,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,16,0.8546,0.0003866666666666,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0003866666666666
imdb,iid,20,42,4,17,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,18,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,4,19,0.8546,0.0,0.5146267259536625,0.0,0.3345344364643097,-0.0,0.7209333333333334,0.0,0.7720480000000001,0.0,0.0
imdb,iid,20,42,5,0,0.855,0.0,0.5045614035087719,0.0,0.3278899788856506,0.0011205077171325,0.7854555555555556,0.0,0.768976,0.0,0.0
imdb,iid,20,42,5,1,0.855,0.0,0.5045614035087719,0.0,0.3278899788856506,0.0008852928876876,0.7854555555555556,0.0,0.768976,0.0,0.0
