dataset,partition,num_clients,seed,round,client_id,global_l1o_rob,l1o_rob_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_priv,l1o_priv_contribution,l1o_priv_abs_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,l1o_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,loss_contribution,acc_contribution,global_l1o_loss,global_l1o_acc
cifar,noniid,4,123,2,1,0.4625020027160644,-0.0407040119171142,0.2755013077593722,-0.0289873548968054,0.9714055768593476,0.0014829110169845,0.7406888888888887,-0.0431777777777777,,0.9174723134541956,-0.0132783170791334,0.0132783170791334,0.4612,0.5216990494203049,0.4719223769137636,0.4167614963913214,1.5516330003738403,0.2083027362823486,0.0327999999999999,1.5516330003738403,0.4612
cifar,noniid,4,123,2,2,0.4625020027160644,0.0034360289573669,0.2755013077593722,0.0208400981186264,0.9714055768593476,0.008879364840667,0.7406888888888887,-0.0062222222222223,,0.9174723134541956,-0.0052766702036007,0.0052766702036007,0.4612,0.5216990494203049,0.4719223769137636,0.4167614963913214,1.5516330003738403,0.0715466737747192,0.0137999999999999,1.5516330003738403,0.4612
cifar,noniid,4,123,2,3,0.4625020027160644,0.0640879869461059,0.2755013077593722,0.0062343904661391,0.9714055768593476,0.0090241749305886,0.7406888888888887,-0.0323777777777778,,0.9174723134541956,0.0023529709163602,0.0023529709163602,0.4612,0.5216990494203049,0.4719223769137636,0.4167614963913214,1.5516330003738403,0.1075286865234375,0.0469999999999999,1.5516330003738403,0.4612
cifar,noniid,4,123,3,0,0.4494659900665283,0.0335980057716369,0.192629179331307,0.0414750467922154,0.9637487433547484,0.0029226574879347,0.7957777777777777,0.0043555555555554,,0.9328804855823448,0.0144617816071569,0.0144617816071569,0.5294,0.6278044137583927,0.538466995378981,0.4946210987723093,1.3235095739364624,-0.1048369407653808,-0.0151999999999999,1.3235095739364624,0.5294
cifar,noniid,4,123,3,1,0.4494659900665283,-0.0334299802780151,0.192629179331307,-0.0431768712281625,0.9637487433547484,0.0065275932841535,0.7957777777777777,-0.0094666666666667,,0.9328804855823448,-0.0146408395973601,0.0146408395973601,0.5294,0.6278044137583927,0.538466995378981,0.4946210987723093,1.3235095739364624,0.2695934772491455,0.0507999999999999,1.3235095739364624,0.5294
cifar,noniid,4,123,3,2,0.4494659900665283,-0.0076540112495422,0.192629179331307,0.0079284262595669,0.9637487433547484,0.0002812657515782,0.7957777777777777,0.0548888888888889,,0.9328804855823448,-0.0120111991570756,0.0120111991570756,0.5294,0.6278044137583927,0.538466995378981,0.4946210987723093,1.3235095739364624,0.0799001455307006,0.026,1.3235095739364624,0.5294
cifar,noniid,4,123,3,3,0.4494659900665283,-0.0030779838562011,0.192629179331307,-0.0437031495537554,0.9637487433547484,0.014201135645282,0.7957777777777777,0.0231555555555553,,0.9328804855823448,0.0038411640483386,0.0038411640483386,0.5294,0.6278044137583927,0.538466995378981,0.4946210987723093,1.3235095739364624,0.0833702087402343,0.0235999999999999,1.3235095739364624,0.5294
cifar,noniid,4,123,4,0,0.4292740225791931,0.0418440103530883,0.1417004048582996,0.0290811825545578,0.9573576057322516,-0.0055264542971001,0.7161555555555557,0.0674333333333334,,0.939944728334542,0.0109121932215622,0.0109121932215622,0.553,0.6383215112117065,0.5621964493555731,0.5200864877683742,1.2549099922180176,-0.0776957273483276,-0.0127999999999999,1.2549099922180176,0.553
cifar,noniid,4,123,4,1,0.4292740225791931,-0.0308179855346679,0.1417004048582996,-0.0533236721882493,0.9573576057322516,-0.0032039232395131,0.7161555555555557,0.001888888888889,,0.939944728334542,0.00556611863144,0.00556611863144,0.553,0.6383215112117065,0.5621964493555731,0.5200864877683742,1.2549099922180176,0.242180585861206,0.0362,1.2549099922180176,0.553
cifar,noniid,4,123,4,2,0.4292740225791931,-0.0143359899520874,0.1417004048582996,0.014129955505672,0.9573576057322516,0.0063145553634037,0.7161555555555557,0.1015555555555556,,0.939944728334542,-0.0052141688197678,0.0052141688197678,0.553,0.6383215112117065,0.5621964493555731,0.5200864877683742,1.2549099922180176,0.0909181833267211,0.0272,1.2549099922180176,0.553
cifar,noniid,4,123,4,3,0.4292740225791931,0.0310940146446228,0.1417004048582996,-0.0390564389420224,0.9573576057322516,-0.0015720249184747,0.7161555555555557,0.0029666666666667,,0.939944728334542,0.0125543734889781,0.0125543734889781,0.553,0.6383215112117065,0.5621964493555731,0.5200864877683742,1.2549099922180176,0.1095507144927978,0.0406,1.2549099922180176,0.553
cifar,noniid,4,123,5,0,0.3911920189857483,0.0332100391387939,0.0918296089385474,0.0185402723633477,0.9509622908956226,-0.0101492379369018,0.6230333333333333,-9.999999999976694e-05,,0.9198064251438074,-0.009513467704865,0.009513467704865,0.564,0.5899895740121467,0.5731091955753416,0.530509520962005,1.207268476486206,-0.0059566497802734,0.0027999999999999,1.207268476486206,0.564
cifar,noniid,4,123,5,1,0.3911920189857483,-0.0362640023231506,0.0918296089385474,-0.0449485065629722,0.9509622908956226,-0.010089364534338,0.6230333333333333,-0.0312666666666667,,0.9198064251438074,-0.0200782051955009,0.0200782051955009,0.564,0.5899895740121467,0.5731091955753416,0.530509520962005,1.207268476486206,0.2609292268753052,0.0389999999999999,1.207268476486206,0.564
cifar,noniid,4,123,5,2,0.3911920189857483,-0.0163999795913696,0.0918296089385474,-0.0043102308283862,0.9509622908956226,-0.0137959458744441,0.6230333333333333,-0.0676111111111112,,0.9198064251438074,-0.0250612887647311,0.0250612887647311,0.564,0.5899895740121467,0.5731091955753416,0.530509520962005,1.207268476486206,0.0670143365859985,0.0125999999999999,1.207268476486206,0.564
cifar,noniid,4,123,5,3,0.3911920189857483,0.0454699993133544,0.0918296089385474,-0.0233290279592198,0.9509622908956226,-0.0007881010663035,0.6230333333333333,-0.0999444444444446,,0.9198064251438074,-0.0124287105124407,0.0124287105124407,0.564,0.5899895740121467,0.5731091955753416,0.530509520962005,1.207268476486206,0.1929031610488891,0.0587999999999999,1.207268476486206,0.564
cifar,noniid,4,123,6,0,0.413349986076355,0.0089619755744934,0.0929419986023759,0.0226108275542366,0.9518910248377151,-0.0124202500201898,0.7102444444444445,0.0013777777777779,,0.9335024887279136,0.0006014671187276,0.0006014671187276,0.5718,0.6309039501050655,0.5814926709799366,0.5389447656421394,1.2270848751068115,0.0158169269561767,0.0243999999999999,1.2270848751068115,0.5718
cifar,noniid,4,123,6,1,0.413349986076355,-0.0338119864463806,0.0929419986023759,-0.0308278727072379,0.9518910248377151,-0.007251643733761,0.7102444444444445,-0.0185666666666663,,0.9335024887279136,-0.0037042312633045,0.0037042312633045,0.5718,0.6309039501050655,0.5814926709799366,0.5389447656421394,1.2270848751068115,0.1789819002151489,0.0287999999999999,1.2270848751068115,0.5718
cifar,noniid,4,123,6,2,0.413349986076355,0.00027596950531,0.0929419986023759,-0.0021931365327591,0.9518910248377151,0.0070218969564818,0.7102444444444445,0.0394777777777777,,0.9335024887279136,-0.0021616859043503,0.0021616859043503,0.5718,0.6309039501050655,0.5814926709799366,0.5389447656421394,1.2270848751068115,0.0912069082260131,0.0245999999999999,1.2270848751068115,0.5718
cifar,noniid,4,123,6,3,0.413349986076355,0.0397039651870727,0.0929419986023759,-0.0058187974922541,0.9518910248377151,-0.0103024024550879,0.7102444444444445,0.0355222222222224,,0.9335024887279136,0.0001827893766099,0.0001827893766099,0.5718,0.6309039501050655,0.5814926709799366,0.5389447656421394,1.2270848751068115,0.0615646839141845,0.0302,1.2270848751068115,0.5718
cifar,noniid,4,123,7,0,0.4263920187950134,-0.0003199577331542,0.0694736842105263,0.012260626997469,0.9544433026725816,-0.0017683539826951,0.8119555555555555,0.1798999999999999,,0.939170163344509,0.0024036106685816,0.0024036106685816,0.5604,0.6329431889164626,0.5701712965172064,0.5253011910868575,1.256058931350708,-0.0251208543777465,0.009,1.256058931350708,0.5604
cifar,noniid,4,123,7,1,0.4263920187950134,-0.0106599926948547,0.0694736842105263,-0.0257993095600856,0.9544433026725816,-0.0079589853268391,0.8119555555555555,0.0781,,0.939170163344509,-0.0073719637553956,0.0073719637553956,0.5604,0.6329431889164626,0.5701712965172064,0.5253011910868575,1.256058931350708,0.1256310939788818,0.0131999999999999,1.256058931350708,0.5604
cifar,noniid,4,123,7,2,0.4263920187950134,-0.0047979950904846,0.0694736842105263,-0.0037677951223235,0.9544433026725816,-0.0089559470997602,0.8119555555555555,0.0176888888888888,,0.939170163344509,0.0080376691833716,0.0080376691833716,0.5604,0.6329431889164626,0.5701712965172064,0.5253011910868575,1.256058931350708,0.1224734783172607,0.0136,1.256058931350708,0.5604
cifar,noniid,4,123,7,3,0.4263920187950134,0.0521780252456665,0.0694736842105263,-0.0020866256382379,0.9544433026725816,-0.0114483515320629,0.8119555555555555,0.0027333333333334,,0.939170163344509,-0.0037374498968885,0.0037374498968885,0.5604,0.6329431889164626,0.5701712965172064,0.5253011910868575,1.256058931350708,0.0379587411880493,0.0103999999999999,1.256058931350708,0.5604
cifar,noniid,4,123,8,0,0.4380779862403869,0.0229939818382263,0.0611828687967369,0.020481346625989,0.9506086200990836,-0.0088027825815739,0.6791333333333334,-0.0305777777777778,,0.9328373761210992,0.0062945726258328,0.0062945726258328,0.5594,0.6235798037135241,0.568629662139909,0.52020688327473,1.298421025276184,-0.0123375654220581,0.0081999999999999,1.298421025276184,0.5594
cifar,noniid,4,123,8,1,0.4380779862403869,-0.0301260352134704,0.0611828687967369,-0.0305535709557203,0.9506086200990836,-0.0209584757067149,0.6791333333333334,0.0387888888888889,,0.9328373761210992,-0.0160216155719631,0.0160216155719631,0.5594,0.6235798037135241,0.568629662139909,0.52020688327473,1.298421025276184,0.1376014947891235,0.0083999999999999,1.298421025276184,0.5594
cifar,noniid,4,123,8,2,0.4380779862403869,-0.0008479952812194,0.0611828687967369,-0.0032299425911634,0.9506086200990836,-0.0102341746242595,0.6791333333333334,0.0418444444444443,,0.9328373761210992,0.0013331693628971,0.0013331693628971,0.5594,0.6235798037135241,0.568629662139909,0.52020688327473,1.298421025276184,0.0912404060363769,0.0163999999999999,1.298421025276184,0.5594
cifar,noniid,4,123,8,3,0.4380779862403869,0.025160014629364,0.0611828687967369,-0.0104556323053938,0.9506086200990836,0.0045420241665761,0.6791333333333334,0.0201555555555554,,0.9328373761210992,-0.005042078190294,0.005042078190294,0.5594,0.6235798037135241,0.568629662139909,0.52020688327473,1.298421025276184,-0.0021330118179321,0.0078,1.298421025276184,0.5594
cifar,noniid,4,123,9,0,0.456961989402771,0.0167019963264465,0.0583219645293315,0.0207106151396911,0.9621850728645384,-0.001840759027656,0.7106000000000001,0.0081111111111114,,0.9259648673787252,-0.0050398779583211,0.0050398779583211,0.5708,0.6134972495844453,0.5817718918949134,0.529697655749205,1.294543743133545,-0.0744235515594482,-0.0006,1.294543743133545,0.5708
cifar,noniid,4,123,9,1,0.456961989402771,-0.0204579830169677,0.0583219645293315,-0.027657343355078,0.9621850728645384,0.0046144292115368,0.7106000000000001,-0.0157111111111107,,0.9259648673787252,0.0022838688765201,0.0022838688765201,0.5708,0.6134972495844453,0.5817718918949134,0.529697655749205,1.294543743133545,0.1908552646636963,0.0145999999999999,1.294543743133545,0.5708
cifar,noniid,4,123,9,2,0.456961989402771,-0.0124160051345825,0.0583219645293315,-0.0026149851008199,0.9621850728645384,-0.0081037954167606,0.7106000000000001,0.0681777777777778,,0.9259648673787252,-0.0100059294346456,0.0100059294346456,0.5708,0.6134972495844453,0.5817718918949134,0.529697655749205,1.294543743133545,0.1059380769729614,0.0253999999999999,1.294543743133545,0.5708
cifar,noniid,4,123,9,3,0.456961989402771,0.0670120120048523,0.0583219645293315,-0.0130543165834064,0.9621850728645384,0.007869871425349,0.7106000000000001,0.0042222222222223,,0.9259648673787252,-0.0138171962605355,0.0138171962605355,0.5708,0.6134972495844453,0.5817718918949134,0.529697655749205,1.294543743133545,0.0448001623153686,0.0315999999999999,1.294543743133545,0.5708
cifar,noniid,4,123,10,0,0.4168279767036438,0.0244619846343994,0.0600277585010409,0.0221308653634513,0.9594879849397506,0.0062588591749723,0.7486888888888887,0.0331333333333332,,0.9292169004856417,0.0124113640323746,0.0124113640323746,0.5836,0.6245160354071221,0.5930065971335454,0.5491206231931838,1.2475271224975586,-0.0842785835266113,-0.0073999999999999,1.2475271224975586,0.5836
cifar,noniid,4,123,10,1,0.4168279767036438,-0.0227380394935607,0.0600277585010409,-0.0264370353698091,0.9594879849397506,-0.0011417718628425,0.7486888888888887,0.0119444444444445,,0.9292169004856417,0.0005586116544229,0.0005586116544229,0.5836,0.6245160354071221,0.5930065971335454,0.5491206231931838,1.2475271224975586,0.3130075931549072,0.0495999999999999,1.2475271224975586,0.5836
cifar,noniid,4,123,10,2,0.4168279767036438,-0.0114240050315856,0.0600277585010409,0.0017207686872018,0.9594879849397506,0.0050363278389042,0.7486888888888887,0.069522222222222,,0.9292169004856417,-0.0006672873650039,0.0006672873650039,0.5836,0.6245160354071221,0.5930065971335454,0.5491206231931838,1.2475271224975586,0.1267328262329101,0.036,1.2475271224975586,0.5836
cifar,noniid,4,123,10,3,0.4168279767036438,0.049515962600708,0.0600277585010409,0.001245393210628,0.9594879849397506,0.0089350610290984,0.7486888888888887,0.0754555555555553,,0.9292169004856417,-0.005186314246353,0.005186314246353,0.5836,0.6245160354071221,0.5930065971335454,0.5491206231931838,1.2475271224975586,0.0446565151214599,0.0272,1.2475271224975586,0.5836
cifar,noniid,20,2025,1,0,1.0,0.0145360231399536,1.0,0.4825046040515653,1.0,0.0,0.9638444444444444,0.017511111111111,,1.0,0.0033998484726796,0.0033998484726796,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,0.0232331752777099,-0.0,2.786463975906372,0.1086
cifar,noniid,20,2025,1,1,1.0,0.0010340213775634,1.0,0.0220994475138122,1.0,0.0,0.9638444444444444,0.0358,,1.0,0.0001410949941259,0.0001410949941259,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0079717636108398,-0.0,2.786463975906372,0.1086
cifar,noniid,20,2025,1,2,1.0,0.0097740292549133,1.0,0.0827205882352941,1.0,0.0,0.9638444444444444,-0.0096222222222221,,1.0,0.001259563844459,0.001259563844459,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,0.0039954185485839,-0.0001999999999999,2.786463975906372,0.1086
cifar,noniid,20,2025,1,3,1.0,0.0198100209236145,1.0,0.2867647058823529,1.0,0.0,0.9638444444444444,0.0270222222222222,,1.0,0.0041150314114203,0.0041150314114203,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0458617210388183,-0.0001999999999999,2.786463975906372,0.1086
cifar,noniid,20,2025,1,4,1.0,0.0,1.0,0.0,1.0,0.0,0.9638444444444444,0.0082555555555556,,1.0,0.0,0.0,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0174183845520019,-0.0,2.786463975906372,0.1086
cifar,noniid,20,2025,1,5,1.0,0.0666199922561645,1.0,0.9107142857142856,1.0,0.0,0.9638444444444444,-0.0082222222222221,,1.0,0.0075992562612654,0.0075992562612654,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0290877819061279,-0.0034,2.786463975906372,0.1086
cifar,noniid,20,2025,1,6,1.0,0.0057820081710815,1.0,0.0477941176470588,1.0,0.0,0.9638444444444444,0.0101444444444445,,1.0,0.0007141874770205,0.0007141874770205,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0674355030059814,-0.0001999999999999,2.786463975906372,0.1086
cifar,noniid,20,2025,1,7,1.0,0.1239179968833923,1.0,0.8871287128712871,1.0,0.0,0.9638444444444444,-0.0078444444444443,,1.0,0.0170020024639164,0.0170020024639164,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.055333137512207,0.0075999999999999,2.786463975906372,0.1086
cifar,noniid,20,2025,1,8,1.0,0.0219979882240295,1.0,0.4538745387453874,1.0,0.0,0.9638444444444444,-0.0093555555555553,,1.0,0.0039840378535151,0.0039840378535151,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0498311519622802,0.0002,2.786463975906372,0.1086
cifar,noniid,20,2025,1,9,1.0,0.0009440183639526,1.0,0.0276243093922652,1.0,0.0,0.9638444444444444,-0.0114,,1.0,0.0,0.0,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0091018676757812,-0.0,2.786463975906372,0.1086
cifar,noniid,20,2025,1,10,1.0,0.0001919865608215,1.0,0.001841620626151,1.0,0.0,0.9638444444444444,0.0347666666666666,,1.0,0.0,0.0,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0311343669891357,-0.0,2.786463975906372,0.1086
cifar,noniid,20,2025,1,11,1.0,0.0701600313186645,1.0,0.9187279151943464,1.0,0.0,0.9638444444444444,0.0227555555555556,,1.0,0.0092104759539705,0.0092104759539705,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0563101768493652,-0.0045999999999999,2.786463975906372,0.1086
cifar,noniid,20,2025,1,12,1.0,0.0594580173492431,1.0,0.891459074733096,1.0,0.0,0.9638444444444444,-0.0157555555555555,,1.0,0.0154048544885766,0.0154048544885766,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0301322937011718,-0.0037999999999999,2.786463975906372,0.1086
cifar,noniid,20,2025,1,13,1.0,0.0657740235328674,1.0,0.9173989455184536,1.0,0.0,0.9638444444444444,-0.0100222222222219,,1.0,0.0064391448301812,0.0064391448301812,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0072615146636962,-0.0051999999999999,2.786463975906372,0.1086
cifar,noniid,20,2025,1,14,1.0,0.0095400214195251,1.0,0.1657458563535911,1.0,0.0,0.9638444444444444,0.0366666666666668,,1.0,0.0012248017707232,0.0012248017707232,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0403947830200195,-0.0,2.786463975906372,0.1086
cifar,noniid,20,2025,1,15,1.0,0.0230219960212707,1.0,0.4485294117647058,1.0,0.0,0.9638444444444444,-0.010333333333333,,1.0,0.0034878569270961,0.0034878569270961,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0116546154022216,-0.0001999999999999,2.786463975906372,0.1086
cifar,noniid,20,2025,1,16,1.0,0.0547400116920471,1.0,0.7570921985815603,1.0,0.0,0.9638444444444444,0.0319777777777778,,1.0,0.0071421329337747,0.0071421329337747,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.04917573928833,-0.0041999999999999,2.786463975906372,0.1086
cifar,noniid,20,2025,1,17,1.0,0.089739978313446,1.0,0.7695390781563126,1.0,0.0,0.9638444444444444,0.0394666666666667,,1.0,0.0115034853116832,0.0115034853116832,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0327441692352294,0.0088,2.786463975906372,0.1086
cifar,noniid,20,2025,1,18,1.0,0.0005980134010314,1.0,0.0220994475138122,1.0,0.0,0.9638444444444444,-0.0150222222222222,,1.0,0.0,0.0,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0353999137878418,-0.0,2.786463975906372,0.1086
cifar,noniid,20,2025,1,19,1.0,0.0617139935493469,1.0,0.9089316987740804,1.0,0.0,0.9638444444444444,-0.0185555555555554,,1.0,0.0088763925697528,0.0088763925697528,0.1086,0.01086,0.1,0.0195922785495219,2.786463975906372,-0.0076234340667724,-0.0055999999999999,2.786463975906372,0.1086
cifar,noniid,20,2025,2,0,0.9990739822387696,0.0156619548797607,0.9152854511970534,0.6336970035436238,1.0,0.0,0.8305777777777776,0.0215555555555553,,0.9996690613593936,0.00338412306296,0.00338412306296,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.090897798538208,-0.002,3.072573661804199,0.1086
cifar,noniid,20,2025,2,1,0.9990739822387696,0.0016279816627502,0.9152854511970534,0.1017571148167975,1.0,0.0,0.8305777777777776,-0.0227333333333334,,0.9996690613593936,0.001257289608646,0.001257289608646,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0498914718627929,-0.0003999999999999,3.072573661804199,0.1086
cifar,noniid,20,2025,2,2,0.9990739822387696,0.0234479904174804,0.9152854511970534,0.6573907143549481,1.0,0.0,0.8305777777777776,-0.0463333333333335,,0.9996690613593936,0.0079862722039404,0.0079862722039404,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0571377277374267,-0.0051999999999999,3.072573661804199,0.1086
cifar,noniid,20,2025,2,3,0.9990739822387696,0.100081980228424,0.9152854511970534,0.8471396508800961,1.0,0.0,0.8305777777777776,-0.0146000000000001,,0.9996690613593936,0.0115532931770786,0.0115532931770786,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0220425128936767,-0.0151999999999999,3.072573661804199,0.1086
cifar,noniid,20,2025,2,4,0.9990739822387696,-0.0009260177612304,0.9152854511970534,-0.0828729281767955,1.0,0.0,0.8305777777777776,-0.0664000000000002,,0.9996690613593936,-0.0003309386406062,0.0003309386406062,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0401685237884521,-0.0,3.072573661804199,0.1086
cifar,noniid,20,2025,2,5,0.9990739822387696,0.2560060024261474,0.9152854511970534,0.8635325296611602,1.0,0.0,0.8305777777777776,-0.000377777777778,,0.9996690613593936,0.0293023036821835,0.0293023036821835,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0445833206176757,-0.0112,3.072573661804199,0.1086
cifar,noniid,20,2025,2,6,0.9990739822387696,0.0068320035934448,0.9152854511970534,0.4996774657161096,1.0,0.0,0.8305777777777776,-0.0356888888888891,,0.9996690613593936,0.0016955055347981,0.0016955055347981,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0053114891052246,-0.0016,3.072573661804199,0.1086
cifar,noniid,20,2025,2,7,0.9990739822387696,0.2093999981880188,0.9152854511970534,0.5606342884063558,1.0,0.0,0.8305777777777776,-0.0393777777777779,,0.9996690613593936,0.0139846896326216,0.0139846896326216,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0267648696899414,0.0044,3.072573661804199,0.1086
cifar,noniid,20,2025,2,8,0.9990739822387696,0.1844179630279541,0.9152854511970534,0.8800854511970534,1.0,0.0,0.8305777777777776,-0.0546666666666668,,0.9996690613593936,0.0220141646096981,0.0220141646096981,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0103092193603515,-0.0176,3.072573661804199,0.1086
cifar,noniid,20,2025,2,9,0.9990739822387696,0.0015599727630615,0.9152854511970534,0.1698642057758079,1.0,0.0,0.8305777777777776,-0.0454222222222222,,0.9996690613593936,0.0013236697342904,0.0013236697342904,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0363199710845947,-0.0006,3.072573661804199,0.1086
cifar,noniid,20,2025,2,10,0.9990739822387696,0.00027996301651,0.9152854511970534,-0.0111851370382407,1.0,0.0,0.8305777777777776,0.0197555555555553,,0.9996690613593936,0.0,0.0,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0174362659454345,-0.0001999999999999,3.072573661804199,0.1086
cifar,noniid,20,2025,2,11,0.9990739822387696,0.1976580023765564,0.9152854511970534,0.8802536040632954,1.0,0.0,0.8305777777777776,-0.009688888888889,,0.9996690613593936,0.0263134774209352,0.0263134774209352,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0013248920440673,-0.0176,3.072573661804199,0.1086
cifar,noniid,20,2025,2,12,0.9990739822387696,0.2642099857330322,0.9152854511970534,0.841402289685026,1.0,0.0,0.8305777777777776,0.0036666666666664,,0.9996690613593936,0.0301361535201155,0.0301361535201155,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0507724285125732,-0.0099999999999999,3.072573661804199,0.1086
cifar,noniid,20,2025,2,13,0.9990739822387696,0.2590819597244262,0.9152854511970534,0.838624463122096,1.0,0.0,0.8305777777777776,-0.0477666666666667,,0.9996690613593936,0.0250618050331435,0.0250618050331435,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0365362167358398,-0.0093999999999999,3.072573661804199,0.1086
cifar,noniid,20,2025,2,14,0.9990739822387696,0.0094040036201477,0.9152854511970534,0.5795322751534963,1.0,0.0,0.8305777777777776,-0.0068000000000001,,0.9996690613593936,0.0024191191373936,0.0024191191373936,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0101017951965332,-0.0011999999999999,3.072573661804199,0.1086
cifar,noniid,20,2025,2,15,0.9990739822387696,0.0857119560241699,0.9152854511970534,0.8358152525215568,1.0,0.0,0.8305777777777776,0.0155666666666665,,0.9996690613593936,0.0100012196047237,0.0100012196047237,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0380873680114746,-0.0127999999999999,3.072573661804199,0.1086
cifar,noniid,20,2025,2,16,0.9990739822387696,0.2529239654541015,0.9152854511970534,0.846909382820985,1.0,0.0,0.8305777777777776,0.0125888888888887,,0.9996690613593936,0.0330014813057339,0.0330014813057339,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0009419918060302,-0.0078,3.072573661804199,0.1086
cifar,noniid,20,2025,2,17,0.9990739822387696,0.1811859607696533,0.9152854511970534,0.6090839008094565,1.0,0.0,0.8305777777777776,-0.0143444444444444,,0.9996690613593936,0.0140589595085397,0.0140589595085397,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0580115318298339,0.005,3.072573661804199,0.1086
cifar,noniid,20,2025,2,18,0.9990739822387696,-0.0004160404205322,0.9152854511970534,-0.012891344383057,1.0,0.0,0.8305777777777776,-0.0434000000000001,,0.9996690613593936,-2.3730455810166973e-05,2.3730455810166973e-05,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0360682010650634,-0.0,3.072573661804199,0.1086
cifar,noniid,20,2025,2,19,0.9990739822387696,0.2581639885902405,0.9152854511970534,0.8588070458814387,1.0,0.0,0.8305777777777776,0.0099555555555552,,0.9996690613593936,0.0278621632507287,0.0278621632507287,0.1086,0.0108861267040898,0.1,0.0196347857530283,3.072573661804199,0.0461537837982177,-0.0127999999999999,3.072573661804199,0.1086
cifar,noniid,20,2025,3,0,0.8994259834289551,0.1503800153732299,0.1326053042121684,0.0823837384810015,1.0,0.0,0.8667333333333331,-0.0292888888888891,,0.9900035540274198,0.0285088338041331,0.0285088338041331,0.1322,0.1318473283835306,0.1253470252650765,0.0490958901046025,3.1509151458740234,0.137237548828125,-0.0017999999999999,3.1509151458740234,0.1322
cifar,noniid,20,2025,3,1,0.8994259834289551,0.0457239747047424,0.1326053042121684,0.0295750011818654,1.0,0.0,0.8667333333333331,-0.0168888888888889,,0.9900035540274198,0.0211415641990339,0.0211415641990339,0.1322,0.1318473283835306,0.1253470252650765,0.0490958901046025,3.1509151458740234,0.082298994064331,-0.0013999999999999,3.1509151458740234,0.1322
cifar,noniid,20,2025,3,2,0.8994259834289551,0.1494039893150329,0.1326053042121684,0.072903811674855,1.0,0.0,0.8667333333333331,-0.0166888888888889,,0.9900035540274198,0.0252505540424048,0.0252505540424048,0.1322,0.1318473283835306,0.1253470252650765,0.0490958901046025,3.1509151458740234,0.0844039916992187,-0.0,3.1509151458740234,0.1322
cifar,noniid,20,2025,3,3,0.8994259834289551,0.2143880128860473,0.1326053042121684,0.0534127576283175,1.0,0.0,0.8667333333333331,-0.0132666666666667,,0.9900035540274198,0.0193282185630062,0.0193282185630062,0.1322,0.1318473283835306,0.1253470252650765,0.0490958901046025,3.1509151458740234,0.0687415599822998,0.008,3.1509151458740234,0.1322
